exchange,symbol,tf,signal_i,bar_ts,signal_ts,session_utc,vol_bucket,ctx_240_regime,direction,entry_model,target_model,management_model,entry_ts,entry,stop,target,risk_price,confirmation_model,gross_r,cost_r,net_r,mfe_r,mae_r,hit_1r,hit_target,hit_stop,exit_reason,bars_to_entry,bars_to_exit,invalid,global_ema_state,global_ema_fast,global_ema_slow,middle_ema_state,middle_ema_fast,middle_ema_slow,local_ema_state,local_ema_fast,local_ema_slow,trend_alignment,exit_ts,pnl_pct,risk_per_trade_pct,open_trades_before,setup_name
binance,SOLUSDT,15,631,2026-05-19 22:00:00+00:00,2026-05-19 22:15:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-05-19 22:15:00+00:00,84.24,85.0,82.71999999999998,0.7600000000000051,latest_bear_regime,0.1315789473684127,0.08862105263157835,0.04295789473683434,0.5921052631578758,-0.4210526315789543,False,False,False,expiry,1,24,False,bearish,85.9333701178838,88.11407415519889,bearish,84.64518892908106,85.21999146028847,bearish,84.44442643817352,84.55353695682045,global_middle_ema,2026-05-20 04:15:00+00:00,8.591578947366868e-05,0.002,1,late_us_short_bearish_trend_ce
binance,BTCUSDT,15,920,2026-05-22 22:15:00+00:00,2026-05-22 22:30:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-05-22 22:30:00+00:00,75757.9,77070.1,73133.49999999997,1312.2000000000116,latest_bear_regime,0.15607376924248326,0.046124371284864706,0.10994939795761854,0.4366712391403711,-0.07018747142204314,False,False,False,expiry,1,24,False,bearish,77267.77056016741,77971.14955951918,bearish,76845.43569825757,77158.21687415686,bearish,76166.21362455966,76630.01066301315,global_middle_ema,2026-05-23 04:30:00+00:00,0.0002198987959152371,0.002,0,late_us_short_bearish_trend_ce
binance,ETHUSDT,15,921,2026-05-22 22:30:00+00:00,2026-05-22 22:45:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-05-22 22:45:00+00:00,2068.34,2129.39,1946.2400000000007,61.04999999999973,latest_bear_regime,0.05831285831285768,0.02708022932022944,0.03123262899262824,0.27600327600328317,-0.13300573300573182,False,False,False,expiry,1,24,False,bearish,2127.424214347111,2168.423814724405,bearish,2110.699397882838,2121.7538932813063,bearish,2084.1125478668246,2102.3157958758593,global_middle_ema,2026-05-23 04:45:00+00:00,6.246525798525648e-05,0.002,1,late_us_short_bearish_trend_ce
binance,XRPUSDT,15,922,2026-05-22 22:45:00+00:00,2026-05-22 23:00:00+00:00,late_us,normal,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-05-22 23:00:00+00:00,1.34,1.359,1.3020000000000003,0.018999999999999906,latest_bear_regime,0.24210526315790434,0.056324210526316074,0.18578105263158828,0.7315789473684259,-0.12105263157894633,False,False,False,expiry,1,24,False,bearish,1.3691283066052193,1.3903686290064619,bearish,1.3540746970935138,1.3629121249157223,bearish,1.3433349365104539,1.3505351445174731,global_middle_ema,2026-05-23 05:00:00+00:00,0.00037156210526317657,0.002,2,late_us_short_bearish_trend_ce
binance,AAVEUSDT,15,925,2026-05-22 23:30:00+00:00,2026-05-22 23:45:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-05-22 23:45:00+00:00,86.44,88.49,82.34,2.049999999999997,latest_bear_regime,0.45365853658536287,0.033551219512195175,0.4201073170731677,0.5804878048780485,-0.02926829268292798,False,False,False,expiry,1,24,False,bearish,88.31227572592059,90.28239740406912,bearish,87.48431258975425,88.01470207439189,bearish,86.5860961043736,87.15957832004163,global_middle_ema,2026-05-23 05:45:00+00:00,0.0008402146341463353,0.002,3,late_us_short_bearish_trend_ce
binance,SOLUSDT,15,925,2026-05-22 23:30:00+00:00,2026-05-22 23:45:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-05-22 23:45:00+00:00,84.82,87.15,80.15999999999997,2.3300000000000125,choch_down,0.1802575107296074,0.029050643776823877,0.15120686695278354,0.3862660944205951,0.0,False,False,False,expiry,1,24,False,bearish,86.22385767873728,87.17256516867774,bearish,86.1803694123154,86.26806816844943,bearish,85.1834058584815,85.86359608837397,global_middle_ema,2026-05-23 05:45:00+00:00,0.0003024137339055671,0.002,4,late_us_short_bearish_trend_ce
binance,BTCUSDT,15,1300,2026-05-26 21:15:00+00:00,2026-05-26 21:30:00+00:00,late_us,normal,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-05-26 21:30:00+00:00,76037.54999999999,76951.6,74209.44999999995,914.0500000000175,latest_bear_regime,0.2405229473223424,0.06645380449647047,0.17406914282587194,0.4336196050544103,-0.05070838575570804,False,False,False,expiry,1,24,False,bearish,76790.97927901683,77189.867983164,bearish,76621.47238467958,76798.34315564047,bearish,76144.17303175028,76464.82612457089,global_middle_ema,2026-05-27 03:30:00+00:00,0.00034813828565174386,0.002,0,late_us_short_bearish_trend_ce
binance,1000PEPEUSDT,15,34,2026-05-26 22:00:00+00:00,2026-05-26 22:15:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-05-26 22:15:00+00:00,0.0035136,0.003574,0.0033928,6.039999999999995e-05,latest_bear_regime,0.028145695364236424,0.0465264900662252,-0.01838079470198878,0.22350993377483558,-0.4917218543046383,False,False,False,expiry,1,24,False,bearish,0.003567490909090909,0.003570167857142857,bearish,0.0035692808964350765,0.0035936726348164824,bearish,0.0035227383741402605,0.0035498438526289674,global_middle_ema,2026-05-27 04:15:00+00:00,-3.676158940397756e-05,0.002,1,late_us_short_bearish_trend_ce
binance,BTCUSDT,15,1396,2026-05-27 21:15:00+00:00,2026-05-27 21:30:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-05-27 21:30:00+00:00,75065.7,75485.9,74225.3,420.1999999999971,latest_bear_regime,2.0,0.1067856734888156,1.8932143265111845,3.8774393146121233,-0.027605901951465735,True,True,False,target,1,4,False,bearish,76249.2619243237,76873.35801337591,bearish,75503.12922228545,76037.47787807503,bearish,75115.37275092005,75306.22037932428,global_middle_ema,2026-05-27 22:30:00+00:00,0.003786428653022369,0.002,0,late_us_short_bearish_trend_ce
binance,AAVEUSDT,15,1397,2026-05-27 21:30:00+00:00,2026-05-27 21:45:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-05-27 21:45:00+00:00,83.85,86.99,77.57,3.1400000000000006,latest_bear_regime,0.8789808917197421,0.021011464968152864,0.8579694267515893,0.9331210191082777,-0.06369426751592445,False,False,False,expiry,1,24,False,bearish,86.05918792419227,87.41324038052423,bearish,85.42119392503344,85.81853697698106,bearish,85.00635576488754,85.2287341228434,global_middle_ema,2026-05-28 03:45:00+00:00,0.0017159388535031785,0.002,1,late_us_short_bearish_trend_ce
binance,1000PEPEUSDT,15,129,2026-05-27 21:45:00+00:00,2026-05-27 22:00:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-05-27 22:00:00+00:00,0.0034582,0.0035884,0.0031977999999999998,0.00013020000000000002,latest_bear_regime,0.5937019969278015,0.021011059907834098,0.5726909370199673,0.6597542242703521,-0.1797235023041493,False,False,False,expiry,1,24,False,bearish,0.0035520138201794397,0.003562436213365829,bearish,0.0035269496222469477,0.0035527660051753365,bearish,0.0035179889786994107,0.003524893110642184,global_middle_ema,2026-05-28 04:00:00+00:00,0.0011453818740399346,0.002,2,late_us_short_bearish_trend_ce
binance,BTCUSDT,15,1403,2026-05-27 23:00:00+00:00,2026-05-27 23:15:00+00:00,late_us,normal,neutral,short,fvg_ce_retest,fixed_2r,hold_target_expiry,2026-05-27 23:15:00+00:00,74444.85,75391.0,72552.55000000002,946.1499999999942,none,1.5354330708661512,0.06233132167203971,1.4731017491941114,1.878084870263724,-0.1273053955503861,True,False,False,expiry,1,24,False,bearish,76249.2619243237,76873.35801337591,bearish,75314.06547296318,75923.6207565264,bearish,74803.94941407863,75120.3348480036,global_middle_ema,2026-05-28 05:15:00+00:00,0.0029462034983882227,0.002,2,late_us_short_bearish_trend_ce
binance,BTCUSDT,15,2645,2026-06-09 21:30:00+00:00,2026-06-09 21:45:00+00:00,late_us,normal,neutral,short,next_open,fixed_2r,hold_target_expiry,2026-06-09 21:45:00+00:00,61767.0,62253.2,60794.600000000006,486.1999999999971,none,0.5571781160016518,0.10140937885643828,0.4557687371452135,1.1641299876594065,-0.3710407239819057,True,False,False,expiry,1,24,False,bearish,62663.469350625724,64987.524627081555,bearish,62329.90206411749,62546.35153467154,bearish,61872.421041552785,62087.94048364311,global_middle_ema,2026-06-10 03:45:00+00:00,0.0009115374742904269,0.002,0,late_us_short_bearish_trend_ce
binance,HYPEUSDT,15,2645,2026-06-09 21:30:00+00:00,2026-06-09 21:45:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-09 21:45:00+00:00,57.929,59.582,54.623000000000005,1.6529999999999987,bos_down,0.5928614640048425,0.0277986690865094,0.5650627949183331,1.4216575922565053,-0.24924379915305467,True,False,False,expiry,1,24,False,bearish,61.298009113757836,62.77784125576203,bearish,60.67311147730994,61.1481660455886,bearish,59.03034628903847,59.99976274970019,global_middle_ema,2026-06-10 03:45:00+00:00,0.0011301255898366663,0.002,1,late_us_short_bearish_trend_ce
binance,SOLUSDT,15,2645,2026-06-09 21:30:00+00:00,2026-06-09 21:45:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-09 21:45:00+00:00,64.97,65.68,63.54999999999998,0.710000000000008,choch_down,0.577464788732383,0.07297464788732314,0.5044901408450599,1.0845070422535035,-0.4929577464788597,True,False,False,expiry,1,24,False,bearish,66.00638993343118,69.65013490481613,bearish,65.71342984018395,65.80932562834347,bearish,65.21098117295753,65.46007338301251,global_middle_ema,2026-06-10 03:45:00+00:00,0.0010089802816901198,0.002,2,late_us_short_bearish_trend_ce
binance,ETHUSDT,15,2650,2026-06-09 22:45:00+00:00,2026-06-09 23:00:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-09 23:00:00+00:00,1638.99,1662.98,1591.01,23.99000000000001,latest_bear_regime,0.5752396832013318,0.05442567736556898,0.5208140058357628,0.7653188828678571,-0.3034597749062097,False,False,False,expiry,1,24,False,bearish,1664.5979027187877,1746.4061605087668,bearish,1658.6846375030004,1659.6638389250224,bearish,1649.827747035102,1655.2536537963465,global_middle_ema,2026-06-10 05:00:00+00:00,0.0010416280116715255,0.002,3,late_us_short_bearish_trend_ce
binance,1000PEPEUSDT,15,1382,2026-06-09 23:00:00+00:00,2026-06-09 23:15:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-09 23:15:00+00:00,0.00277,0.0028145,0.0026809999999999994,4.450000000000027e-05,latest_bear_regime,1.143820224719094,0.04934022471910083,1.0944799999999932,1.2831460674157233,-0.39775280898876764,True,False,False,expiry,1,24,False,bearish,0.0027997021499857454,0.0029468269045784153,bearish,0.0027840371497592584,0.0027871535791872044,bearish,0.0027778077970942146,0.002779865338439867,global_middle_ema,2026-06-10 05:15:00+00:00,0.0021889599999999863,0.002,4,late_us_short_bearish_trend_ce
binance,BNBUSDT,15,2651,2026-06-09 23:00:00+00:00,2026-06-09 23:15:00+00:00,late_us,normal,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-09 23:15:00+00:00,594.06,599.07,584.0399999999997,5.010000000000105,choch_down,1.8123752495009458,0.0941349301397186,1.7182403193612272,1.9301397205588338,-0.23552894211577624,True,False,False,expiry,1,24,False,bearish,597.6639207340348,613.546400702703,bearish,596.379906665554,596.8839082899826,bearish,594.7174849813254,595.3641123934012,global_middle_ema,2026-06-10 05:15:00+00:00,0.0034364806387224547,0.002,5,late_us_short_bearish_trend_ce
binance,DOGEUSDT,15,2735,2026-06-10 20:00:00+00:00,2026-06-10 20:15:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-10 20:15:00+00:00,0.08306,0.08544,0.07829999999999998,0.002380000000000007,latest_bear_regime,-0.38235294117647284,0.02807226890756294,-0.41042521008403576,0.5420168067226873,-0.5798319327731101,False,False,False,expiry,1,24,False,bearish,0.08482785821698416,0.08784733307299739,bearish,0.08411081947517288,0.0845739302792905,bearish,0.08373205715880416,0.08391937557667443,global_middle_ema,2026-06-11 02:15:00+00:00,-0.0008208504201680716,0.002,0,late_us_short_bearish_trend_ce
binance,BNBUSDT,15,2739,2026-06-10 21:00:00+00:00,2026-06-10 21:15:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-10 21:15:00+00:00,584.73,598.87,556.45,14.139999999999986,latest_bear_regime,-0.5226308345120222,0.033291371994342324,-0.5559222065063645,0.17043847241866836,-0.6916548797736904,False,False,False,expiry,1,24,False,bearish,594.2837951862988,608.9148274232991,bearish,590.330061738518,592.6987946681032,bearish,589.1074017913712,589.5806545137284,global_middle_ema,2026-06-11 03:15:00+00:00,-0.001111844413012729,0.002,1,late_us_short_bearish_trend_ce
binance,XRPUSDT,15,2740,2026-06-10 21:15:00+00:00,2026-06-10 21:30:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-10 21:30:00+00:00,1.09545,1.1331,1.0201500000000001,0.03764999999999996,latest_bear_regime,-0.3173970783532515,0.02340345285524571,-0.3408005312084972,0.2164674634794186,-0.6308100929614864,False,False,False,expiry,1,24,False,bearish,1.1337069400149742,1.169559880113815,bearish,1.1165808123100533,1.1294839183989323,bearish,1.1032452169465916,1.1105953327634828,global_middle_ema,2026-06-11 03:30:00+00:00,-0.0006816010624169944,0.002,2,late_us_short_bearish_trend_ce
binance,LINKUSDT,15,2740,2026-06-10 21:15:00+00:00,2026-06-10 21:30:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-10 21:30:00+00:00,7.562,7.838,7.010000000000001,0.2759999999999998,latest_bear_regime,-0.4021739130434777,0.022079710144927555,-0.42425362318840526,0.31159420289855205,-0.5869565217391306,False,False,False,expiry,1,24,False,bearish,7.788785314280478,8.024166723297345,bearish,7.721452113099681,7.774166117136241,bearish,7.634908472063663,7.686825178574229,global_middle_ema,2026-06-11 03:30:00+00:00,-0.0008485072463768105,0.002,3,late_us_short_bearish_trend_ce
binance,ETHUSDT,15,2740,2026-06-10 21:15:00+00:00,2026-06-10 21:30:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-10 21:30:00+00:00,1623.935,1665.0,1541.8049999999998,41.065000000000055,latest_bear_regime,-0.3639352246438608,0.031781955436503063,-0.3957171800803639,0.532935589918421,-0.5597223913308194,False,False,False,expiry,1,24,False,bearish,1652.001448349104,1724.6836711310111,bearish,1637.1741342767036,1645.415603587963,bearish,1629.6663193635263,1633.0230839074823,global_middle_ema,2026-06-11 03:30:00+00:00,-0.0007914343601607278,0.002,4,late_us_short_bearish_trend_ce
binance,BTCUSDT,15,2743,2026-06-10 22:00:00+00:00,2026-06-10 22:15:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-10 22:15:00+00:00,61216.9,62617.1,58416.50000000001,1400.199999999997,latest_bear_regime,-1.0,0.03537608913012434,-1.0353760891301242,0.1059134409370113,-1.2177546064847893,False,False,True,stop,1,23,False,bearish,62270.55183102682,64351.28243023475,bearish,61790.61601762218,62034.58486818805,bearish,61706.53494980981,61732.577959261645,global_middle_ema,2026-06-11 04:00:00+00:00,-0.0020707521782602485,0.002,5,late_us_short_bearish_trend_ce
binance,NEARUSDT,15,2927,2026-06-12 20:00:00+00:00,2026-06-12 20:15:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-12 20:15:00+00:00,2.015,2.126,1.7930000000000006,0.11099999999999977,latest_bear_regime,-0.027027027027024107,0.014533333333333363,-0.04156036036035747,0.3783783783783795,-0.05405405405405222,False,False,False,expiry,1,24,False,bearish,2.0625357667670854,2.1277079075671064,bearish,2.0594353214018435,2.0613271915889295,bearish,2.0423973601496606,2.0610600567633224,global_middle_ema,2026-06-13 02:15:00+00:00,-8.312072072071494e-05,0.002,0,late_us_short_bearish_trend_ce
binance,AVAXUSDT,15,1666,2026-06-12 22:00:00+00:00,2026-06-12 22:15:00+00:00,late_us,normal,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-12 22:15:00+00:00,6.578,6.648,6.4380000000000015,0.0699999999999994,latest_bear_regime,-0.014285714285706491,0.07518285714285779,-0.08946857142856428,0.6428571428571473,-0.7857142857142885,False,False,False,expiry,1,24,False,bearish,6.619532713228009,6.991546050698495,bearish,6.59436681719749,6.594851112080427,bearish,6.587955594768336,6.598318816697315,global_middle_ema,2026-06-13 04:15:00+00:00,-0.00017893714285712855,0.002,1,late_us_short_bearish_trend_ce
binance,1000PEPEUSDT,15,1850,2026-06-14 20:00:00+00:00,2026-06-14 20:15:00+00:00,late_us,normal,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-14 20:15:00+00:00,0.00277625,0.0028062,0.00271635,2.9949999999999942e-05,latest_bear_regime,-1.0,0.07455692821368963,-1.0745569282136895,0.12186978297161985,-5.28046744574292,False,False,True,stop,1,5,False,bearish,0.0028102830946914745,0.00284992376937798,bearish,0.0028050202050212024,0.0028132251765829305,bearish,0.002781035240715568,0.0027979683189020273,global_middle_ema,2026-06-14 21:30:00+00:00,-0.002149113856427379,0.002,0,late_us_short_bearish_trend_ce
binance,DOGEUSDT,15,3414,2026-06-17 21:45:00+00:00,2026-06-17 22:00:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-17 22:00:00+00:00,0.08556,0.08786,0.08096,0.0022999999999999965,latest_bear_regime,0.12173913043478386,0.029711304347826133,0.09202782608695773,0.4347826086956532,-0.42608695652174355,False,False,False,expiry,1,24,False,bearish,0.08721105189024879,0.0873888816194874,bearish,0.08660079484011969,0.08713292591425005,bearish,0.08610633654359234,0.08640834496647366,global_middle_ema,2026-06-18 04:00:00+00:00,0.00018405565217391546,0.002,0,late_us_short_bearish_trend_ce
binance,LINKUSDT,15,3795,2026-06-21 21:00:00+00:00,2026-06-21 21:15:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-21 21:15:00+00:00,7.823,7.987,7.495000000000001,0.1639999999999997,latest_bear_regime,-1.0,0.03856097560975617,-1.0385609756097562,0.3719512195122009,-1.1890243902439064,False,False,True,stop,1,17,False,bearish,7.963861341152711,8.002656989937138,bearish,7.942747367877301,7.946639249099011,bearish,7.927534144361042,7.939347499239982,global_middle_ema,2026-06-22 01:30:00+00:00,-0.0020771219512195124,0.002,0,late_us_short_bearish_trend_ce
binance,NEARUSDT,15,3795,2026-06-21 21:00:00+00:00,2026-06-21 21:15:00+00:00,late_us,high,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-21 21:15:00+00:00,2.114,2.21,1.9219999999999997,0.09600000000000009,latest_bear_regime,-0.4270833333333322,0.017787499999999984,-0.4448708333333322,0.28124999999999656,-0.7395833333333345,False,False,False,expiry,1,24,False,bearish,2.1918844102517157,2.1986154372948294,bearish,2.18481213096243,2.1850509713043844,bearish,2.16573173863598,2.1830535988799573,global_middle_ema,2026-06-22 03:15:00+00:00,-0.0008897416666666645,0.002,1,late_us_short_bearish_trend_ce
binance,XRPUSDT,15,3806,2026-06-21 23:45:00+00:00,2026-06-22 00:00:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-22 00:00:00+00:00,1.12615,1.1475,1.08345,0.02134999999999998,latest_bear_regime,-1.0,0.04259765807962533,-1.0425976580796252,0.08665105386416436,-1.2014051522248232,False,False,True,stop,1,6,False,bearish,1.1483965038154555,1.1598662917477822,bearish,1.1409931196484617,1.1449221845320983,bearish,1.1336873333498705,1.139396668949806,global_middle_ema,2026-06-22 01:30:00+00:00,-0.0020851953161592504,0.002,2,late_us_short_bearish_trend_ce
binance,DOGEUSDT,15,3806,2026-06-21 23:45:00+00:00,2026-06-22 00:00:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-22 00:00:00+00:00,0.08235999999999999,0.08365,0.07977999999999996,0.0012900000000000134,latest_bear_regime,-1.0,0.051475968992247524,-1.0514759689922475,0.1395348837209177,-1.4418604651162754,False,False,True,stop,1,6,False,bearish,0.08367750964979224,0.08500824825680355,bearish,0.08319422563815004,0.08343453392921837,bearish,0.08284778312690656,0.08311418751650833,global_middle_ema,2026-06-22 01:30:00+00:00,-0.0021029519379844952,0.002,3,late_us_short_bearish_trend_ce
binance,DOGEUSDT,15,3893,2026-06-22 21:30:00+00:00,2026-06-22 21:45:00+00:00,late_us,normal,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-22 21:45:00+00:00,0.082685,0.08408,0.07989499999999998,0.0013950000000000073,latest_bear_regime,0.505376344086017,0.04721577060931875,0.4581605734766982,1.1146953405017868,-0.11111111111111222,True,False,False,expiry,1,24,False,bearish,0.0835585682484382,0.08473582705435388,bearish,0.08339531160348887,0.08345403675956985,bearish,0.08296691179128242,0.08329542699275491,global_middle_ema,2026-06-23 03:45:00+00:00,0.0009163211469533964,0.002,0,late_us_short_bearish_trend_ce
binance,1000PEPEUSDT,15,3101,2026-06-27 20:45:00+00:00,2026-06-27 21:00:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-27 21:00:00+00:00,0.0023888,0.0024562,0.002254,6.740000000000001e-05,latest_bear_regime,0.21958456973293977,0.028265875370919877,0.1913186943620199,0.4955489614243298,-0.09495548961424562,False,False,False,expiry,1,24,False,bearish,0.002457407028590348,0.002605416432492226,bearish,0.002409237744028908,0.002421157856650634,bearish,0.0024051366379642,0.00241156507207756,global_middle_ema,2026-06-28 03:00:00+00:00,0.0003826373887240398,0.002,0,late_us_short_bearish_trend_ce
binance,BTCUSDT,15,4374,2026-06-27 21:45:00+00:00,2026-06-27 22:00:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-27 22:00:00+00:00,60173.4,60850.0,58820.200000000004,676.5999999999985,bos_down,0.005764114691104735,0.07114566952409121,-0.06538155483298648,0.5226130653266321,-0.20824711794265705,False,False,False,expiry,1,24,False,bearish,60719.70202764303,61975.283378525644,bearish,60337.06424324118,60372.428677378186,bearish,60367.278393679066,60394.11480889793,global_middle_ema,2026-06-28 04:00:00+00:00,-0.00013076310966597297,0.002,1,late_us_short_bearish_trend_ce
binance,DOGEUSDT,15,4374,2026-06-27 21:45:00+00:00,2026-06-27 22:00:00+00:00,late_us,normal,neutral,short,next_open,fixed_2r,hold_target_expiry,2026-06-27 22:00:00+00:00,0.0745,0.0764,0.0707,0.001899999999999999,none,0.10526315789473262,0.0313263157894737,0.07393684210525892,0.21052631578947253,-0.1578947368421099,False,False,False,expiry,1,24,False,bearish,0.07607483491752334,0.07903021792716217,bearish,0.07535672055167199,0.07549865626750768,bearish,0.07503996067665192,0.0753524536488273,global_middle_ema,2026-06-28 04:00:00+00:00,0.00014787368421051783,0.002,2,late_us_short_bearish_trend_ce
binance,ETHUSDT,15,4374,2026-06-27 21:45:00+00:00,2026-06-27 22:00:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-27 22:00:00+00:00,1574.49,1607.3,1508.8700000000001,32.809999999999945,choch_down,0.006705272782689047,0.038387808594940634,-0.03168253581225158,0.39012496190185847,-0.19384334044498355,False,False,False,expiry,1,24,False,bearish,1600.9017954562578,1647.6820543947802,bearish,1584.22617878176,1587.3339354430773,bearish,1584.804046540569,1586.2929053824078,global_middle_ema,2026-06-28 04:00:00+00:00,-6.336507162450316e-05,0.002,3,late_us_short_bearish_trend_ce
binance,NEARUSDT,15,4468,2026-06-28 21:15:00+00:00,2026-06-28 21:30:00+00:00,late_us,high,neutral,short,next_open,fixed_2r,hold_target_expiry,2026-06-28 21:30:00+00:00,1.83,1.878,1.7340000000000004,0.04799999999999982,none,-1.0,0.03090000000000012,-1.0309000000000001,0.6041666666666717,-1.041666666666667,False,False,True,stop,1,23,False,bearish,1.8711700551539707,1.9621419165562473,bearish,1.8560513201184534,1.8579117705597339,bearish,1.838653026829886,1.8510899274731207,global_middle_ema,2026-06-29 03:15:00+00:00,-0.0020618000000000004,0.002,0,late_us_short_bearish_trend_ce
binance,DOGEUSDT,15,4475,2026-06-28 23:00:00+00:00,2026-06-28 23:15:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-28 23:15:00+00:00,0.0727,0.0736,0.0709,0.000899999999999998,latest_bear_regime,0.44444444444444275,0.0644444444444446,0.3799999999999982,0.7777777777777863,-0.8888888888888855,False,False,False,expiry,1,24,False,bearish,0.07505353398360165,0.07800166272886398,bearish,0.07352887579576844,0.07433999990906788,bearish,0.07305873984631528,0.07335782347991077,global_middle_ema,2026-06-29 05:15:00+00:00,0.0007599999999999964,0.002,1,late_us_short_bearish_trend_ce
binance,BNBUSDT,15,4657,2026-06-30 20:30:00+00:00,2026-06-30 20:45:00+00:00,late_us,normal,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-30 20:45:00+00:00,546.665,550.91,538.175,4.2450000000000045,choch_down,-0.948174322732647,0.10340212014134266,-1.0515764428739898,1.5583038869257955,-0.9787985865724574,True,False,False,expiry,1,24,False,bearish,555.1751159814447,565.3624278252591,bearish,550.0194248221525,553.3079629255457,bearish,547.0848859853896,548.6358798310462,global_middle_ema,2026-07-01 02:45:00+00:00,-0.00210315288574798,0.002,0,late_us_short_bearish_trend_ce
binance,LINKUSDT,15,4657,2026-06-30 20:30:00+00:00,2026-06-30 20:45:00+00:00,late_us,normal,neutral,short,structure_confirmed_next_open,fixed_2r,hold_target_expiry,2026-06-30 20:45:00+00:00,7.171,7.25,7.013000000000001,0.07899999999999974,choch_down,-1.0,0.07301772151898758,-1.0730177215189876,1.2784810126582318,-1.1012658227848104,True,False,True,stop,1,24,False,bearish,7.304913126588156,7.451396864367648,bearish,7.242461399369379,7.281681457387047,bearish,7.194587264047449,7.220073596855898,global_middle_ema,2026-07-01 02:45:00+00:00,-0.0021460354430379754,0.002,1,late_us_short_bearish_trend_ce
binance,NEARUSDT,15,4660,2026-06-30 21:15:00+00:00,2026-06-30 21:30:00+00:00,late_us,high,neutral,short,structure_confirmed_fvg_ce_retest,fixed_2r,hold_target_expiry,2026-06-30 21:30:00+00:00,1.7839999999999998,1.811,1.7299999999999995,0.027000000000000135,latest_bear_regime,2.0,0.03924444444444425,1.9607555555555558,2.3333333333333113,-1.1851851851851885,True,True,False,target,1,15,False,bearish,1.849921654955271,1.9202074334986559,bearish,1.8187034641111954,1.8373088590303637,bearish,1.794784545123267,1.8082246981955745,global_middle_ema,2026-07-01 01:15:00+00:00,0.0039215111111111116,0.002,2,late_us_short_bearish_trend_ce
