ts,open,high,low,close,volume
2026-03-01 22:00:00+00:00,0.70446,0.70477,0.70363,0.70405,461.0
2026-03-01 22:15:00+00:00,0.70408,0.70548,0.70399,0.70494,762.0
2026-03-01 22:30:00+00:00,0.70497,0.70601,0.70478,0.70543,727.0
2026-03-01 22:45:00+00:00,0.70544,0.70604,0.70475,0.70495,713.0
2026-03-01 23:00:00+00:00,0.70466,0.70856,0.70418,0.70711,2877.0
2026-03-01 23:15:00+00:00,0.70711,0.70759,0.70625,0.70629,3070.0
2026-03-01 23:30:00+00:00,0.70633,0.70662,0.70564,0.70657,3651.0
2026-03-01 23:45:00+00:00,0.70657,0.7066,0.70535,0.70554,3039.0
2026-03-02 00:00:00+00:00,0.70555,0.70638,0.70515,0.70633,3477.0
2026-03-02 00:15:00+00:00,0.70633,0.70694,0.70621,0.70649,2861.0
2026-03-02 00:30:00+00:00,0.70649,0.70722,0.70647,0.70718,2367.0
2026-03-02 00:45:00+00:00,0.70719,0.70844,0.70719,0.70838,2999.0
2026-03-02 01:00:00+00:00,0.70835,0.71086,0.70833,0.7105,4486.0
2026-03-02 01:15:00+00:00,0.7105,0.7105,0.70901,0.70944,3928.0
2026-03-02 01:30:00+00:00,0.70943,0.71068,0.70919,0.71026,3891.0
2026-03-02 01:45:00+00:00,0.71026,0.71069,0.70981,0.7106,3255.0
2026-03-02 02:00:00+00:00,0.7106,0.71079,0.70961,0.70984,3172.0
2026-03-02 02:15:00+00:00,0.70984,0.7099,0.70933,0.7095,2400.0
2026-03-02 02:30:00+00:00,0.7095,0.71071,0.70945,0.71065,2500.0
2026-03-02 02:45:00+00:00,0.71067,0.71076,0.71032,0.71059,1810.0
2026-03-02 03:00:00+00:00,0.7106,0.71134,0.71038,0.71088,2102.0
2026-03-02 03:15:00+00:00,0.71087,0.71161,0.71063,0.71147,2097.0
2026-03-02 03:30:00+00:00,0.71147,0.7115,0.71074,0.71117,2058.0
2026-03-02 03:45:00+00:00,0.71117,0.7113,0.71081,0.71091,1823.0
2026-03-02 04:00:00+00:00,0.71092,0.7112,0.7107,0.71076,1155.0
2026-03-02 04:15:00+00:00,0.71075,0.71079,0.70942,0.71031,2400.0
2026-03-02 04:30:00+00:00,0.7103,0.71041,0.70944,0.70947,2136.0
2026-03-02 04:45:00+00:00,0.70948,0.70953,0.70928,0.7094,1550.0
2026-03-02 05:00:00+00:00,0.70939,0.70943,0.70838,0.70839,2139.0
2026-03-02 05:15:00+00:00,0.7084,0.70894,0.70837,0.70869,1655.0
2026-03-02 05:30:00+00:00,0.70869,0.7089,0.70834,0.70837,2141.0
2026-03-02 05:45:00+00:00,0.70838,0.70838,0.70764,0.70769,2055.0
2026-03-02 06:00:00+00:00,0.70769,0.7081,0.70733,0.70744,2820.0
2026-03-02 06:15:00+00:00,0.70745,0.70769,0.70675,0.70688,3036.0
2026-03-02 06:30:00+00:00,0.70692,0.70699,0.70632,0.70643,2625.0
2026-03-02 06:45:00+00:00,0.70644,0.70684,0.70624,0.70662,2724.0
2026-03-02 07:00:00+00:00,0.70662,0.70695,0.70563,0.70584,3617.0
2026-03-02 07:15:00+00:00,0.70583,0.70621,0.70514,0.70576,3081.0
2026-03-02 07:30:00+00:00,0.70576,0.70625,0.70506,0.70568,2788.0
2026-03-02 07:45:00+00:00,0.70568,0.7058,0.70478,0.70574,3040.0
2026-03-02 08:00:00+00:00,0.70567,0.70628,0.70509,0.70537,4287.0
2026-03-02 08:15:00+00:00,0.70536,0.70548,0.70443,0.70459,3494.0
2026-03-02 08:30:00+00:00,0.70459,0.70613,0.70446,0.70609,3527.0
2026-03-02 08:45:00+00:00,0.70605,0.70692,0.70599,0.70665,2938.0
