ts,open,high,low,close,volume
2025-12-07 22:00:00+00:00,4196.95,4211.94,4190.47,4201.2,55985.0
2025-12-08 02:00:00+00:00,4201.02,4217.14,4198.59,4217.0,72344.0
2025-12-08 06:00:00+00:00,4217.04,4218.86,4203.14,4207.93,76783.0
2025-12-08 10:00:00+00:00,4207.92,4215.44,4197.65,4201.58,79372.0
2025-12-08 14:00:00+00:00,4201.64,4211.56,4176.27,4194.8,108491.0
2025-12-08 18:00:00+00:00,4194.93,4195.66,4184.17,4190.04,66027.0
2025-12-08 22:00:00+00:00,4190.1,4197.23,4188.86,4196.08,41808.0
2025-12-09 02:00:00+00:00,4196.0,4198.8,4178.21,4179.72,68735.0
2025-12-09 06:00:00+00:00,4179.73,4213.09,4170.15,4202.45,90499.0
2025-12-09 10:00:00+00:00,4202.89,4208.34,4195.84,4201.28,83117.0
2025-12-09 14:00:00+00:00,4201.35,4221.33,4189.4,4202.92,120308.0
2025-12-09 18:00:00+00:00,4202.81,4216.06,4201.28,4207.64,82892.0
2025-12-09 22:00:00+00:00,4208.19,4218.07,4206.88,4213.78,50569.0
2025-12-10 02:00:00+00:00,4213.74,4218.73,4201.77,4211.39,72579.0
2025-12-10 06:00:00+00:00,4211.38,4211.64,4192.6,4194.33,82923.0
2025-12-10 10:00:00+00:00,4194.36,4205.07,4187.78,4200.75,88235.0
2025-12-10 14:00:00+00:00,4200.72,4206.79,4188.88,4199.75,106219.0
2025-12-10 18:00:00+00:00,4199.81,4238.69,4181.84,4227.86,99461.0
2025-12-10 22:00:00+00:00,4229.56,4247.63,4223.97,4238.3,58529.0
2025-12-11 02:00:00+00:00,4238.28,4240.83,4206.04,4207.54,84255.0
2025-12-11 06:00:00+00:00,4207.53,4221.65,4204.27,4218.53,77798.0
2025-12-11 10:00:00+00:00,4218.54,4225.86,4205.01,4221.0,81156.0
2025-12-11 14:00:00+00:00,4221.02,4281.75,4217.93,4278.63,119050.0
2025-12-11 18:00:00+00:00,4278.5,4285.88,4263.19,4280.19,82517.0
2025-12-11 22:00:00+00:00,4279.52,4283.46,4264.81,4271.02,55930.0
2025-12-12 02:00:00+00:00,4270.86,4280.52,4266.23,4278.98,72991.0
2025-12-12 06:00:00+00:00,4279.0,4320.08,4276.59,4318.32,84980.0
2025-12-12 10:00:00+00:00,4318.43,4346.06,4314.73,4340.83,104399.0
2025-12-12 14:00:00+00:00,4340.74,4353.38,4257.02,4294.26,137484.0
2025-12-12 18:00:00+00:00,4295.02,4304.3,4288.63,4299.49,85176.0
2025-12-14 22:00:00+00:00,4300.02,4325.85,4294.88,4322.53,58973.0
2025-12-15 02:00:00+00:00,4322.49,4344.31,4319.33,4343.48,79308.0
2025-12-15 06:00:00+00:00,4343.49,4350.25,4333.72,4342.54,84710.0
2025-12-15 10:00:00+00:00,4342.56,4348.34,4330.54,4332.46,84965.0
2025-12-15 14:00:00+00:00,4332.44,4336.66,4285.02,4304.41,125656.0
2025-12-15 18:00:00+00:00,4304.24,4317.73,4299.61,4305.61,73914.0
2025-12-15 22:00:00+00:00,4305.81,4317.78,4299.15,4308.8,59501.0
2025-12-16 02:00:00+00:00,4308.76,4312.19,4271.85,4284.09,91958.0
2025-12-16 06:00:00+00:00,4284.16,4292.05,4275.57,4280.36,81937.0
2025-12-16 10:00:00+00:00,4280.39,4313.21,4273.74,4312.98,88663.0
2025-12-16 14:00:00+00:00,4312.94,4335.11,4291.17,4303.58,121360.0
2025-12-16 18:00:00+00:00,4303.55,4315.93,4297.07,4302.25,78102.0
2025-12-16 22:00:00+00:00,4302.71,4326.78,4301.69,4326.68,50528.0
2025-12-17 02:00:00+00:00,4326.69,4342.38,4311.21,4334.2,88231.0
2025-12-17 06:00:00+00:00,4334.19,4337.76,4308.1,4316.91,86274.0
2025-12-17 10:00:00+00:00,4316.9,4344.07,4306.44,4342.11,85076.0
2025-12-17 14:00:00+00:00,4342.14,4348.67,4320.5,4342.28,126565.0
2025-12-17 18:00:00+00:00,4342.31,4346.42,4328.89,4337.93,81631.0
2025-12-17 22:00:00+00:00,4338.18,4343.04,4324.33,4331.51,55459.0
2025-12-18 02:00:00+00:00,4331.52,4337.67,4328.57,4333.19,77840.0
2025-12-18 06:00:00+00:00,4333.15,4337.86,4320.7,4323.33,76923.0
2025-12-18 10:00:00+00:00,4323.28,4342.86,4314.52,4336.5,76372.0
2025-12-18 14:00:00+00:00,4336.44,4374.55,4308.62,4333.29,128849.0
2025-12-18 18:00:00+00:00,4333.38,4341.21,4322.75,4332.39,84756.0
2025-12-18 22:00:00+00:00,4331.86,4336.86,4308.83,4323.29,46138.0
2025-12-19 02:00:00+00:00,4323.31,4329.16,4312.72,4326.07,70156.0
2025-12-19 06:00:00+00:00,4326.14,4333.45,4321.08,4329.38,76629.0
2025-12-19 10:00:00+00:00,4329.29,4335.85,4320.57,4328.44,81624.0
2025-12-19 14:00:00+00:00,4328.31,4355.81,4319.83,4353.68,108037.0
2025-12-19 18:00:00+00:00,4353.61,4356.48,4336.59,4338.67,65155.0
2025-12-21 22:00:00+00:00,4339.94,4385.04,4337.98,4382.94,53375.0
2025-12-22 02:00:00+00:00,4382.95,4409.35,4378.65,4400.15,71925.0
2025-12-22 06:00:00+00:00,4400.28,4420.14,4398.87,4410.94,69175.0
2025-12-22 10:00:00+00:00,4411.13,4427.3,4406.17,4423.66,77198.0
2025-12-22 14:00:00+00:00,4424.09,4442.09,4412.02,4438.45,100541.0
2025-12-22 18:00:00+00:00,4438.47,4449.2,4428.73,4443.03,62159.0
2025-12-22 22:00:00+00:00,4442.95,4490.41,4442.95,4486.85,54972.0
2025-12-23 02:00:00+00:00,4486.84,4497.78,4474.73,4475.22,81369.0
2025-12-23 06:00:00+00:00,4474.84,4493.24,4469.71,4480.35,76264.0
2025-12-23 10:00:00+00:00,4480.37,4497.22,4473.07,4479.04,76026.0
2025-12-23 14:00:00+00:00,4479.1,4479.82,4430.68,4472.66,115105.0
2025-12-23 18:00:00+00:00,4472.94,4499.92,4472.8,4484.29,70470.0
2025-12-23 22:00:00+00:00,4486.79,4525.77,4483.62,4518.54,62623.0
2025-12-24 02:00:00+00:00,4518.6,4519.23,4469.38,4488.81,85777.0
2025-12-24 06:00:00+00:00,4488.81,4497.88,4478.31,4494.62,80850.0
2025-12-24 10:00:00+00:00,4494.59,4499.72,4474.73,4487.79,81480.0
2025-12-24 14:00:00+00:00,4487.92,4489.25,4448.23,4480.53,116036.0
2025-12-24 18:00:00+00:00,4480.5,4481.45,4477.32,4477.98,3454.0
2025-12-25 22:00:00+00:00,4487.7,4531.28,4483.3,4503.82,60599.0
2025-12-26 02:00:00+00:00,4503.84,4514.81,4492.2,4510.07,85858.0
2025-12-26 06:00:00+00:00,4510.03,4520.6,4507.24,4512.69,75184.0
2025-12-26 10:00:00+00:00,4512.65,4528.29,4502.59,4525.27,88292.0
2025-12-26 14:00:00+00:00,4525.2,4550.02,4509.72,4518.98,118713.0
2025-12-26 18:00:00+00:00,4518.97,4535.74,4514.68,4533.47,89356.0
