ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,mfe_r,mae_r,exit_reason,review_bucket,entry_model,target_model,management_model,bars_to_entry,confirmation_model,notes_hint
2026-06-12 10:00:00+00:00,DOGEUSDT,binance,15,crypto_london_frequency_audit,london,long,0.08698,0.08472,0.0915,0.002259999999999998,1.9765079646017698,True,2.4247787610619485,-0.3053097345132729,target,current_london_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Current-filter winner: identify causal price action that should generalize.
2026-06-12 12:15:00+00:00,DOGEUSDT,binance,15,crypto_london_frequency_audit,london,long,0.08704,0.08472,0.09168000000000001,0.0023200000000000026,1.9770896551724138,True,2.336206896551719,-0.18103448275862208,target,current_london_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Current-filter winner: identify causal price action that should generalize.
2026-05-20 13:15:00+00:00,DOGEUSDT,binance,15,crypto_london_frequency_audit,london,long,0.10378,0.1034,0.10453999999999998,0.00037999999999999146,-1.2180842105263208,False,3.000000000000073,-2.1578947368421573,stop,hindsight_near_miss_loser,structure_confirmed_fvg_edge_retest,fixed_2r,be_after_half_target,2,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-14 08:45:00+00:00,DOGEUSDT,binance,15,crypto_london_frequency_audit,london,long,0.08723,0.08696,0.08777000000000001,0.00027000000000000635,-1.2580592592592532,False,0.8148148148147881,-5.925925925925802,stop,hindsight_near_miss_loser,structure_confirmed_fvg_ce_retest,fixed_2r,be_after_half_target,1,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-14 08:45:00+00:00,DOGEUSDT,binance,15,crypto_london_frequency_audit,london,long,0.08723,0.08696,0.08777000000000001,0.00027000000000000635,-1.2580592592592532,False,0.8148148148147881,-5.925925925925802,stop,hindsight_near_miss_loser,fvg_ce_retest,fixed_2r,be_after_half_target,1,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-12 10:00:00+00:00,DOGEUSDT,binance,15,crypto_london_frequency_audit,london,long,0.08698,0.08472,0.0915,0.002259999999999998,1.9765079646017698,True,2.4247787610619485,-0.3053097345132729,target,hindsight_near_miss_winner,next_open,fixed_2r,be_after_half_target,1,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-12 12:15:00+00:00,DOGEUSDT,binance,15,crypto_london_frequency_audit,london,long,0.08704,0.08472,0.09168000000000001,0.0023200000000000026,1.9770896551724138,True,2.336206896551719,-0.18103448275862208,target,hindsight_near_miss_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-06-12 12:15:00+00:00,DOGEUSDT,binance,15,crypto_london_frequency_audit,london,long,0.08704,0.08472,0.09168000000000001,0.0023200000000000026,1.9770896551724138,True,2.336206896551719,-0.18103448275862208,target,hindsight_near_miss_winner,next_open,fixed_2r,be_after_half_target,1,none,HINDSIGHT near-miss: judge visually only. Do not train from this as a winner unless a causal filter is identified.
2026-05-21 08:15:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,2145.31,2123.33,2189.27,21.980000000000018,-1.0776822565969062,False,0.10009099181074936,-1.9017288444039897,stop,current_london_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Current-filter loser: inspect direction, consolidation, candle confirmation, and whether entry came after exhaustion."
2026-05-24 07:15:00+00:00,ETHUSDT,binance,15,crypto_london_frequency_audit,london,long,2123.67,2112.8,2145.41,10.86999999999989,-0.7016158233670992,False,0.6835326586936441,-0.741490340386387,expiry,current_london_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Current-filter loser: inspect direction, consolidation, candle confirmation, and whether entry came after exhaustion."
