ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,mfe_r,mae_r,exit_reason,review_bucket,entry_model,target_model,management_model,bars_to_entry,confirmation_model,notes_hint
2026-06-15 07:30:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,70.08000000000001,67.91,74.42000000000004,2.170000000000016,1.9802230414746544,True,2.3963133640552767,-0.1152073732718951,target,no_confirm_winner,fvg_ce_retest,fixed_2r,be_after_half_target,1,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-15 07:30:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,69.93,67.91,73.97000000000003,2.0200000000000102,1.9788287128712871,True,2.648514851485132,-0.049504950495053476,target,no_confirm_winner,fvg_edge_retest,fixed_2r,be_after_half_target,1,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-15 07:30:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,70.55,67.91,75.83,2.6400000000000006,1.682484848484848,False,1.7916666666666679,-0.27272727272727226,expiry,no_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-15 09:30:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,71.89,68.42,78.83,3.469999999999999,0.9628610951008665,False,1.3314121037463995,-0.07204610951008648,expiry,no_confirm_winner,fvg_edge_retest,fixed_2r,be_after_half_target,3,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-05-21 08:00:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,89.29,88.44,90.99000000000002,0.8500000000000085,-1.0836376470588227,False,0.7882352941176244,-1.9647058823529235,stop,setup_confirm_loser,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-12 09:30:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,64.94,63.02,68.77999999999999,1.9199999999999946,0.09268541666666899,False,0.3072916666666693,-0.6979166666666667,expiry,setup_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,choch_up,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-15 08:30:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,71.71,68.42,78.28999999999998,3.289999999999992,1.3649884498480311,False,1.3860182370820708,-0.04255319148936198,expiry,setup_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-15 09:00:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,72.21,68.42,79.78999999999998,3.789999999999992,0.9474332453825892,False,1.0844327176781023,-0.1503957783641146,expiry,setup_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-15 09:00:00+00:00,AAVEUSDT,binance,15,crypto_london_setup_lab,london,long,72.21,68.42,79.78999999999998,3.789999999999992,0.9474332453825892,False,1.0844327176781023,-0.1503957783641146,expiry,setup_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-05-31 08:30:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,9.011,8.966,9.100999999999999,0.04499999999999993,-1.1597955555555557,False,0.7777777777777821,-4.511111111111105,stop,no_confirm_loser,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
