ts,exit_ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,planned_rr,duration_min,return_pct,mfe_r,mae_r,exit_reason,review_bucket,setup,trend_strength,consolidation_state,shock_alignment,compression_state,dmi_alignment,base_net_r,stress_net_r,notes_hint
2026-04-06 04:00:00+00:00,2026-04-06 09:15:00+00:00,ETHUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,2127.7,2111.49,2160.12,16.210000000000036,1.7374830351634798,True,2.0,315.0,0.43437075879086995,2.881554595928435,-0.5342381246144253,target,accepted_trade,context_change,strong_trend,directional,no_shock,normal,aligned,1.921244910549044,1.7374830351634798,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=1.74.
2026-04-26 05:30:00+00:00,2026-04-26 18:00:00+00:00,ETHUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,2328.0,2311.31,2361.38,16.690000000000055,1.7210305572198932,True,2.0,750.0,0.4302576393049733,2.276812462552419,-0.36129418813661957,target,accepted_trade,context_change,trend,directional,no_shock,expanded,aligned,1.916309167165968,1.7210305572198932,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=1.72.
2026-05-15 05:00:00+00:00,2026-05-15 05:30:00+00:00,ETHUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,2265.11,2278.68,2237.9700000000007,13.569999999999709,1.666159174649956,True,2.0,30.0,0.416539793662489,2.126750184229974,-0.06927044952100772,target,accepted_trade,context_change,strong_trend,directional,no_shock,normal,aligned,1.8998477523949868,1.666159174649956,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=1.67.
2026-06-02 06:15:00+00:00,2026-06-02 14:15:00+00:00,ETHUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,1984.05,2005.92,1940.3099999999997,21.87000000000012,1.818559670781894,True,2.0,480.0,0.4546399176954735,2.7457704618198275,-0.2560585276634708,target,accepted_trade,context_change,transition,transition,no_shock,normal,aligned,1.9455679012345681,1.818559670781894,Full accepted trade. setup=context_change; session=asia; context=transition/transition/no_shock; stressR=1.82.
2026-06-05 00:45:00+00:00,2026-06-05 03:00:00+00:00,ETHUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,1758.53,1776.22,1723.1499999999999,17.690000000000055,1.8011837196156026,True,2.0,135.0,0.4502959299039007,2.1068400226116375,-0.2866026003391702,target,accepted_trade,context_change,trend,directional,no_shock,normal,aligned,1.9403551158846808,1.8011837196156026,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=1.80.
2026-06-26 02:00:00+00:00,2026-06-26 07:15:00+00:00,ETHUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,1521.48,1579.0,1406.44,57.51999999999998,-1.05290264255911,False,2.0,315.0,-0.2632256606397775,0.18445757997218587,-1.0413769123783052,stop,accepted_trade,context_change,trend,directional,no_shock,normal,aligned,-1.015870792767733,-1.05290264255911,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=-1.05.
2026-01-25 03:30:00+00:00,2026-01-25 16:00:00+00:00,SOLUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,126.56,127.44,124.80000000000001,0.8799999999999955,1.712363636363635,True,2.0,750.0,0.4280909090909088,4.568181818181837,-0.625,target,accepted_trade,context_change,weak_or_range,range,no_shock,normal,aligned,1.9137090909090904,1.712363636363635,Full accepted trade. setup=context_change; session=asia; context=weak_or_range/range/no_shock; stressR=1.71.
2026-02-05 05:15:00+00:00,2026-02-05 05:30:00+00:00,SOLUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,90.43,91.82,87.65000000000003,1.3899999999999864,-1.1301151079136704,False,2.0,15.0,-0.2825287769784176,0.17266187050360535,-1.129496402877704,stop,accepted_trade,context_change,transition,range_to_trend_transition,no_shock,normal,aligned,-1.039034532374101,-1.1301151079136704,Full accepted trade. setup=context_change; session=asia; context=transition/range_to_trend_transition/no_shock; stressR=-1.13.
2026-02-28 06:00:00+00:00,2026-02-28 06:15:00+00:00,SOLUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,short,81.2,81.82,79.96000000000002,0.6199999999999903,1.738064516129028,True,2.0,15.0,0.434516129032257,3.2580645161290764,-0.0,target,accepted_trade,context_change,trend,directional,no_shock,normal,aligned,1.9214193548387084,1.738064516129028,Full accepted trade. setup=context_change; session=asia; context=trend/directional/no_shock; stressR=1.74.
2026-03-25 00:00:00+00:00,2026-03-25 11:30:00+00:00,SOLUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,91.22,90.17,93.32,1.0499999999999972,1.8262476190476187,True,2.0,690.0,0.45656190476190467,2.066666666666674,-0.3333333333333288,target,accepted_trade,context_change,strong_trend,directional,no_shock,expanded,aligned,1.9478742857142857,1.8262476190476187,Full accepted trade. setup=context_change; session=asia; context=strong_trend/directional/no_shock; stressR=1.83.
2026-04-22 00:00:00+00:00,2026-04-22 09:00:00+00:00,SOLUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,86.12,84.95,88.46000000000001,1.1700000000000017,1.852786324786325,True,2.0,540.0,0.46319658119658125,2.358974358974348,-0.11111111111111921,target,accepted_trade,context_change,weak_or_range,volatile_range,no_shock,expanded,aligned,1.9558358974358976,1.852786324786325,Full accepted trade. setup=context_change; session=asia; context=weak_or_range/volatile_range/no_shock; stressR=1.85.
2026-04-27 01:30:00+00:00,2026-04-27 05:15:00+00:00,SOLUSDT,binance,15,crypto_simple_context_change_strict_no_shock,asia,long,87.57,86.5,89.70999999999998,1.0699999999999932,-1.1636822429906553,False,2.0,225.0,-0.2909205607476638,0.4766355140186994,-1.5887850467289715,stop,accepted_trade,context_change,transition,transition,no_shock,normal,aligned,-1.0491046728971967,-1.1636822429906553,Full accepted trade. setup=context_change; session=asia; context=transition/transition/no_shock; stressR=-1.16.
