ts,open,high,low,close,volume
2026-03-08 23:00:00+00:00,210.833,210.877,210.598,210.745,19675.0
2026-03-09 00:00:00+00:00,210.753,211.04,210.652,211.0,20728.0
2026-03-09 01:00:00+00:00,211.0,211.015,210.738,210.833,21101.0
2026-03-09 02:00:00+00:00,210.834,211.197,210.834,211.149,19593.0
2026-03-09 03:00:00+00:00,211.149,211.298,211.086,211.203,16532.0
2026-03-09 04:00:00+00:00,211.201,211.385,211.029,211.055,13932.0
2026-03-09 05:00:00+00:00,211.051,211.359,210.991,211.163,22230.0
2026-03-09 06:00:00+00:00,211.169,211.347,211.064,211.137,21169.0
2026-03-09 07:00:00+00:00,211.135,211.485,211.087,211.45,19276.0
2026-03-09 08:00:00+00:00,211.452,211.481,211.024,211.271,26842.0
2026-03-09 09:00:00+00:00,211.273,211.499,211.121,211.332,24953.0
2026-03-09 10:00:00+00:00,211.333,211.472,211.227,211.452,20742.0
2026-03-09 11:00:00+00:00,211.451,211.572,211.398,211.504,18678.0
2026-03-09 12:00:00+00:00,211.497,211.778,211.447,211.722,18577.0
2026-03-09 13:00:00+00:00,211.726,211.823,211.592,211.721,23834.0
2026-03-09 14:00:00+00:00,211.724,211.933,211.489,211.87,25935.0
2026-03-09 15:00:00+00:00,211.872,212.04,211.607,211.707,19946.0
2026-03-09 16:00:00+00:00,211.705,211.955,211.704,211.755,19267.0
2026-03-09 17:00:00+00:00,211.755,211.978,211.729,211.931,17425.0
2026-03-09 18:00:00+00:00,211.933,212.071,211.929,212.009,16387.0
2026-03-09 19:00:00+00:00,212.008,212.171,211.842,211.979,25136.0
2026-03-09 20:00:00+00:00,211.978,212.092,211.783,211.838,12556.0
2026-03-09 21:00:00+00:00,211.887,211.91,211.775,211.901,58.0
2026-03-09 22:00:00+00:00,211.902,212.065,211.826,211.974,11284.0
2026-03-09 23:00:00+00:00,211.974,212.031,211.88,211.922,11269.0
2026-03-10 00:00:00+00:00,211.923,212.015,211.699,211.724,18885.0
2026-03-10 01:00:00+00:00,211.723,211.822,211.586,211.703,19159.0
2026-03-10 02:00:00+00:00,211.703,211.807,211.667,211.803,14712.0
2026-03-10 03:00:00+00:00,211.802,211.927,211.764,211.824,15378.0
2026-03-10 04:00:00+00:00,211.824,211.866,211.728,211.803,10846.0
2026-03-10 05:00:00+00:00,211.804,211.893,211.676,211.8,12355.0
2026-03-10 06:00:00+00:00,211.799,212.007,211.727,211.898,13165.0
2026-03-10 07:00:00+00:00,211.899,212.082,211.817,211.989,17653.0
2026-03-10 08:00:00+00:00,211.99,212.256,211.955,212.24,18563.0
2026-03-10 09:00:00+00:00,212.246,212.29,212.09,212.165,15306.0
2026-03-10 10:00:00+00:00,212.168,212.286,212.13,212.201,16182.0
2026-03-10 11:00:00+00:00,212.206,212.339,212.132,212.139,17370.0
2026-03-10 12:00:00+00:00,212.138,212.267,212.064,212.112,19541.0
2026-03-10 13:00:00+00:00,212.111,212.394,212.057,212.243,20665.0
2026-03-10 14:00:00+00:00,212.228,212.382,212.166,212.355,20824.0
2026-03-10 15:00:00+00:00,212.355,212.407,212.09,212.091,18150.0
2026-03-10 16:00:00+00:00,212.09,212.193,212.006,212.127,15491.0
2026-03-10 17:00:00+00:00,212.127,212.222,212.079,212.159,19642.0
2026-03-10 18:00:00+00:00,212.16,212.226,211.979,211.986,25361.0
2026-03-10 19:00:00+00:00,211.986,212.18,211.973,212.051,22007.0
2026-03-10 20:00:00+00:00,212.058,212.093,211.982,212.038,6686.0
2026-03-10 21:00:00+00:00,212.068,212.081,211.953,212.031,1556.0
2026-03-10 22:00:00+00:00,212.025,212.152,211.958,212.145,2878.0
2026-03-10 23:00:00+00:00,212.145,212.207,212.091,212.165,5155.0
2026-03-11 00:00:00+00:00,212.166,212.511,212.124,212.457,14019.0
2026-03-11 01:00:00+00:00,212.459,212.848,212.459,212.806,14031.0
2026-03-11 02:00:00+00:00,212.809,212.876,212.759,212.837,10226.0
2026-03-11 03:00:00+00:00,212.836,212.858,212.737,212.801,8530.0
2026-03-11 04:00:00+00:00,212.801,212.886,212.698,212.709,8417.0
2026-03-11 05:00:00+00:00,212.713,212.78,212.629,212.708,10654.0
2026-03-11 06:00:00+00:00,212.707,212.707,212.359,212.473,11890.0
2026-03-11 07:00:00+00:00,212.481,212.646,212.386,212.569,14887.0
2026-03-11 08:00:00+00:00,212.567,212.681,212.424,212.672,16453.0
2026-03-11 09:00:00+00:00,212.672,212.709,212.39,212.6,16864.0
2026-03-11 10:00:00+00:00,212.598,212.876,212.554,212.822,13655.0
2026-03-11 11:00:00+00:00,212.821,212.962,212.717,212.825,14388.0
2026-03-11 12:00:00+00:00,212.825,212.902,212.445,212.517,19628.0
2026-03-11 13:00:00+00:00,212.516,212.748,212.471,212.651,20336.0
2026-03-11 14:00:00+00:00,212.652,213.062,212.621,213.004,22649.0
2026-03-11 15:00:00+00:00,213.003,213.047,212.742,212.788,17111.0
2026-03-11 16:00:00+00:00,212.789,213.03,212.756,212.992,16799.0
2026-03-11 17:00:00+00:00,212.992,213.187,212.964,213.009,17301.0
