ts,open,high,low,close,volume
2026-03-08 23:00:00+00:00,24275.45,24296.45,24139.5,24185.5,17568.0
2026-03-09 00:00:00+00:00,24185.2,24209.0,24064.5,24088.6,25032.0
2026-03-09 01:00:00+00:00,24089.1,24107.7,23975.8,23978.4,25118.0
2026-03-09 02:00:00+00:00,23981.8,24072.8,23970.9,24054.8,24452.0
2026-03-09 03:00:00+00:00,24054.9,24102.0,24048.3,24064.4,21408.0
2026-03-09 04:00:00+00:00,24064.1,24104.3,24062.6,24071.8,16034.0
2026-03-09 05:00:00+00:00,24072.2,24228.4,24056.6,24228.4,22748.0
2026-03-09 06:00:00+00:00,24227.3,24286.1,24198.0,24215.3,19638.0
2026-03-09 07:00:00+00:00,24215.4,24284.3,24181.0,24247.1,21098.0
2026-03-09 08:00:00+00:00,24251.6,24307.2,24202.8,24283.4,27420.0
2026-03-09 09:00:00+00:00,24285.3,24465.2,24255.0,24390.9,26223.0
2026-03-09 10:00:00+00:00,24390.6,24404.6,24315.0,24340.8,23600.0
2026-03-09 11:00:00+00:00,24343.8,24392.9,24320.8,24354.2,21272.0
2026-03-09 12:00:00+00:00,24353.5,24429.5,24321.0,24349.9,20884.0
2026-03-09 13:00:00+00:00,24350.1,24493.6,24284.5,24341.0,31093.0
2026-03-09 14:00:00+00:00,24336.4,24555.0,24295.7,24519.7,35465.0
2026-03-09 15:00:00+00:00,24519.4,24632.1,24519.4,24616.8,29839.0
2026-03-09 16:00:00+00:00,24617.3,24723.0,24606.0,24683.4,26012.0
2026-03-09 17:00:00+00:00,24683.5,24685.7,24550.6,24585.5,27184.0
2026-03-09 18:00:00+00:00,24585.8,24682.0,24583.9,24629.7,24547.0
2026-03-09 19:00:00+00:00,24629.6,25028.0,24615.4,24966.5,32604.0
2026-03-09 20:00:00+00:00,24966.7,24999.5,24882.0,24933.5,19101.0
2026-03-09 23:00:00+00:00,24877.75,24902.95,24829.05,24852.15,10926.0
2026-03-10 00:00:00+00:00,24851.05,24940.15,24803.55,24904.5,19765.0
2026-03-10 01:00:00+00:00,24905.3,24967.5,24895.7,24957.7,20267.0
2026-03-10 02:00:00+00:00,24957.0,24968.8,24876.9,24896.7,15719.0
2026-03-10 03:00:00+00:00,24896.8,24930.8,24824.8,24857.0,18768.0
2026-03-10 04:00:00+00:00,24857.2,24888.8,24833.1,24873.5,14771.0
2026-03-10 05:00:00+00:00,24874.1,24931.9,24873.1,24926.7,15078.0
2026-03-10 06:00:00+00:00,24927.3,24952.2,24911.3,24923.8,12417.0
2026-03-10 07:00:00+00:00,24923.7,25046.0,24909.8,25042.8,18679.0
2026-03-10 08:00:00+00:00,25043.2,25116.2,25033.9,25056.6,22039.0
2026-03-10 09:00:00+00:00,25057.0,25104.1,25051.3,25060.2,17225.0
2026-03-10 10:00:00+00:00,25060.7,25065.4,24990.8,25036.5,18956.0
2026-03-10 11:00:00+00:00,25036.1,25075.3,24928.5,24941.7,20773.0
2026-03-10 12:00:00+00:00,24941.1,24968.9,24863.4,24939.0,21589.0
2026-03-10 13:00:00+00:00,24938.5,25050.0,24918.3,24933.3,29538.0
2026-03-10 14:00:00+00:00,24934.4,25121.8,24864.5,25121.6,32534.0
2026-03-10 15:00:00+00:00,25119.5,25151.6,25079.7,25118.4,26544.0
2026-03-10 16:00:00+00:00,25119.4,25138.7,25050.5,25126.1,25367.0
2026-03-10 17:00:00+00:00,25124.5,25186.9,25072.3,25139.7,26424.0
2026-03-10 18:00:00+00:00,25139.6,25150.3,24958.8,24998.7,32581.0
2026-03-10 19:00:00+00:00,24999.3,25042.0,24910.8,24952.8,30602.0
2026-03-10 20:00:00+00:00,24955.3,25008.0,24955.3,24980.2,12576.0
2026-03-10 23:00:00+00:00,24940.2,24994.7,24933.7,24985.8,6145.0
2026-03-11 00:00:00+00:00,24986.4,25055.6,24980.5,25031.2,14144.0
2026-03-11 01:00:00+00:00,25031.3,25067.5,25021.7,25061.2,10498.0
2026-03-11 02:00:00+00:00,25061.3,25071.7,25044.2,25064.5,6635.0
2026-03-11 03:00:00+00:00,25064.3,25093.0,25056.6,25088.5,5007.0
2026-03-11 04:00:00+00:00,25088.9,25091.7,25056.8,25061.2,3951.0
2026-03-11 05:00:00+00:00,25061.2,25065.0,24995.8,24999.9,10578.0
2026-03-11 06:00:00+00:00,24999.5,25022.9,24978.4,25010.8,10622.0
2026-03-11 07:00:00+00:00,25010.0,25016.9,24917.1,24975.0,13700.0
2026-03-11 08:00:00+00:00,24975.2,25007.1,24904.8,24935.5,19533.0
2026-03-11 09:00:00+00:00,24935.7,24939.4,24868.9,24871.6,16396.0
2026-03-11 10:00:00+00:00,24870.9,24993.0,24864.8,24986.9,15462.0
2026-03-11 11:00:00+00:00,24986.0,25012.1,24898.1,24916.5,17437.0
2026-03-11 12:00:00+00:00,24915.4,25018.4,24879.0,24914.3,18879.0
2026-03-11 13:00:00+00:00,24914.0,25083.8,24913.7,25069.6,29091.0
2026-03-11 14:00:00+00:00,25068.0,25148.0,24927.8,25032.5,34549.0
