ts,open,high,low,close,volume
2026-03-01 23:00:00+00:00,96.078,96.539,91.845,94.937,6250.0
2026-03-01 23:15:00+00:00,94.933,95.638,94.869,95.345,4395.0
2026-03-01 23:30:00+00:00,95.352,96.399,95.18,96.114,5694.0
2026-03-01 23:45:00+00:00,96.125,96.151,95.634,95.756,5034.0
2026-03-02 00:00:00+00:00,95.755,95.787,94.901,95.527,5234.0
2026-03-02 00:15:00+00:00,95.532,95.532,94.45,94.814,5005.0
2026-03-02 00:30:00+00:00,94.799,95.201,94.624,94.829,3665.0
2026-03-02 00:45:00+00:00,94.83,95.042,94.124,94.211,5470.0
2026-03-02 01:00:00+00:00,94.21,94.711,92.939,94.382,8014.0
2026-03-02 01:15:00+00:00,94.383,94.569,92.385,92.671,7518.0
2026-03-02 01:30:00+00:00,92.668,93.568,92.107,93.268,6876.0
2026-03-02 01:45:00+00:00,93.279,93.442,92.014,92.249,6064.0
2026-03-02 02:00:00+00:00,92.25,93.057,92.204,93.006,6221.0
2026-03-02 02:15:00+00:00,93.046,93.815,93.005,93.44,4704.0
2026-03-02 02:30:00+00:00,93.439,94.085,93.165,94.069,5424.0
2026-03-02 02:45:00+00:00,94.061,94.098,93.676,93.987,4676.0
2026-03-02 03:00:00+00:00,93.989,94.386,93.915,94.302,4363.0
2026-03-02 03:15:00+00:00,94.301,94.369,93.768,94.084,4013.0
2026-03-02 03:30:00+00:00,94.083,94.572,94.039,94.301,3282.0
2026-03-02 03:45:00+00:00,94.295,94.606,94.243,94.355,2525.0
2026-03-02 04:00:00+00:00,94.357,94.455,93.957,94.029,2550.0
2026-03-02 04:15:00+00:00,94.026,94.318,93.808,94.002,2424.0
2026-03-02 04:30:00+00:00,94.007,94.111,93.316,93.536,3521.0
2026-03-02 04:45:00+00:00,93.503,93.876,93.449,93.779,3161.0
2026-03-02 05:00:00+00:00,93.778,93.837,93.487,93.632,3548.0
2026-03-02 05:15:00+00:00,93.631,93.717,93.436,93.638,2732.0
2026-03-02 05:30:00+00:00,93.653,94.305,93.588,94.274,4275.0
2026-03-02 05:45:00+00:00,94.273,94.407,93.989,94.127,3814.0
2026-03-02 06:00:00+00:00,94.128,94.795,94.047,94.73,4111.0
2026-03-02 06:15:00+00:00,94.728,95.211,94.725,95.185,4225.0
2026-03-02 06:30:00+00:00,95.189,95.218,94.758,94.763,4150.0
2026-03-02 06:45:00+00:00,94.766,95.348,94.766,94.961,4215.0
2026-03-02 07:00:00+00:00,94.959,95.691,94.869,95.565,4491.0
2026-03-02 07:15:00+00:00,95.568,95.939,95.527,95.57,4604.0
2026-03-02 07:30:00+00:00,95.557,96.013,95.552,95.899,4080.0
2026-03-02 07:45:00+00:00,95.897,96.105,95.713,96.098,3439.0
2026-03-02 08:00:00+00:00,96.099,96.17,95.485,95.632,5200.0
2026-03-02 08:15:00+00:00,95.628,95.804,95.375,95.788,4597.0
2026-03-02 08:30:00+00:00,95.791,95.84,95.375,95.544,3993.0
2026-03-02 08:45:00+00:00,95.551,95.805,95.429,95.505,3839.0
2026-03-02 09:00:00+00:00,95.508,95.508,95.042,95.119,4545.0
2026-03-02 09:15:00+00:00,95.123,95.418,95.035,95.414,3542.0
2026-03-02 09:30:00+00:00,95.412,95.79,95.342,95.397,3344.0
2026-03-02 09:45:00+00:00,95.399,95.48,95.093,95.351,3296.0
2026-03-02 10:00:00+00:00,95.36,95.576,95.127,95.238,3519.0
2026-03-02 10:15:00+00:00,95.237,95.442,95.15,95.378,3235.0
2026-03-02 10:30:00+00:00,95.38,95.644,95.281,95.637,3412.0
2026-03-02 10:45:00+00:00,95.633,95.663,95.152,95.272,3327.0
2026-03-02 11:00:00+00:00,95.275,95.384,94.737,94.957,3165.0
2026-03-02 11:15:00+00:00,94.946,95.404,94.945,95.331,3355.0
2026-03-02 11:30:00+00:00,95.356,95.446,94.876,94.902,2921.0
2026-03-02 11:45:00+00:00,94.901,94.903,94.344,94.621,4690.0
2026-03-02 12:00:00+00:00,94.62,95.145,94.285,95.009,4792.0
2026-03-02 12:15:00+00:00,95.012,95.139,94.673,95.116,3377.0
2026-03-02 12:30:00+00:00,95.12,95.269,94.768,95.177,4077.0
2026-03-02 12:45:00+00:00,95.171,95.287,94.97,95.093,3792.0
2026-03-02 13:00:00+00:00,95.093,95.119,94.056,94.142,7171.0
2026-03-02 13:15:00+00:00,94.169,94.822,93.833,94.184,7254.0
2026-03-02 13:30:00+00:00,94.185,94.456,93.154,93.186,6880.0
2026-03-02 13:45:00+00:00,93.191,93.924,93.018,93.88,5947.0
2026-03-02 14:00:00+00:00,93.883,93.892,92.499,92.797,7183.0
2026-03-02 14:15:00+00:00,92.796,92.838,88.284,89.575,8649.0
2026-03-02 14:30:00+00:00,89.582,90.348,88.33,90.061,9373.0
2026-03-02 14:45:00+00:00,90.054,90.174,89.345,89.98,8950.0
2026-03-02 15:00:00+00:00,89.948,90.683,89.352,90.539,8812.0
2026-03-02 15:15:00+00:00,90.541,90.68,89.676,90.171,8827.0
2026-03-02 15:30:00+00:00,90.149,90.898,90.108,90.662,8240.0
2026-03-02 15:45:00+00:00,90.654,90.704,88.43,88.698,8290.0
2026-03-02 16:00:00+00:00,88.661,88.661,86.508,88.123,9053.0
2026-03-02 16:15:00+00:00,88.114,88.173,87.363,87.739,8512.0
2026-03-02 16:30:00+00:00,87.738,88.202,87.01,87.609,8251.0
2026-03-02 16:45:00+00:00,87.613,87.826,87.02,87.051,8596.0
2026-03-02 17:00:00+00:00,87.06,87.684,86.865,87.227,8085.0
2026-03-02 17:15:00+00:00,87.208,87.929,86.989,87.495,7826.0
2026-03-02 17:30:00+00:00,87.488,88.211,87.427,87.749,7335.0
2026-03-02 17:45:00+00:00,87.752,88.066,87.219,87.943,7395.0
2026-03-02 18:00:00+00:00,87.95,88.058,87.489,87.69,7972.0
2026-03-02 18:15:00+00:00,87.696,88.72,87.672,88.698,7775.0
2026-03-02 18:30:00+00:00,88.696,88.728,88.02,88.498,6982.0
2026-03-02 18:45:00+00:00,88.499,88.924,88.406,88.803,6390.0
2026-03-02 19:00:00+00:00,88.799,89.409,88.754,89.225,7088.0
2026-03-02 19:15:00+00:00,89.229,89.51,89.047,89.509,4740.0
2026-03-02 19:30:00+00:00,89.51,89.756,89.269,89.278,5235.0
2026-03-02 19:45:00+00:00,89.279,89.488,89.059,89.352,4812.0
2026-03-02 20:00:00+00:00,89.347,89.808,89.21,89.575,7549.0
2026-03-02 20:15:00+00:00,89.566,89.919,89.22,89.679,7443.0
2026-03-02 20:30:00+00:00,89.682,90.789,89.56,90.731,5863.0
2026-03-02 20:45:00+00:00,90.733,90.733,89.897,89.989,6976.0
2026-03-02 21:00:00+00:00,90.011,90.137,89.781,89.851,2367.0
2026-03-02 21:15:00+00:00,89.855,89.949,89.644,89.672,1488.0
2026-03-02 21:30:00+00:00,89.673,89.751,89.363,89.543,2300.0
2026-03-02 21:45:00+00:00,89.54,89.787,89.009,89.292,2033.0
2026-03-02 23:00:00+00:00,89.372,90.261,89.291,89.968,2632.0
2026-03-02 23:15:00+00:00,89.967,90.142,89.447,89.785,1905.0
2026-03-02 23:30:00+00:00,89.787,89.808,89.471,89.538,1652.0
2026-03-02 23:45:00+00:00,89.531,90.052,89.51,90.05,2119.0
2026-03-03 00:00:00+00:00,90.058,90.368,89.758,90.324,2901.0
2026-03-03 00:15:00+00:00,90.321,90.686,90.242,90.583,2216.0
2026-03-03 00:30:00+00:00,90.584,91.126,90.553,91.022,2772.0
2026-03-03 00:45:00+00:00,91.022,91.332,90.563,90.573,2981.0
2026-03-03 01:00:00+00:00,90.572,91.014,90.045,90.459,6164.0
2026-03-03 01:15:00+00:00,90.457,91.203,90.254,91.131,5070.0
2026-03-03 01:30:00+00:00,91.133,91.272,90.339,90.339,4920.0
2026-03-03 01:45:00+00:00,90.343,90.481,88.371,88.656,7567.0
2026-03-03 02:00:00+00:00,88.674,89.363,88.185,89.042,6978.0
2026-03-03 02:15:00+00:00,89.042,89.437,88.756,89.412,4400.0
2026-03-03 02:30:00+00:00,89.416,89.883,89.196,89.814,5081.0
2026-03-03 02:45:00+00:00,89.79,90.233,89.445,90.1,4001.0
2026-03-03 03:00:00+00:00,90.099,90.285,89.722,89.853,3746.0
2026-03-03 03:15:00+00:00,89.875,90.26,89.839,89.996,3818.0
2026-03-03 03:30:00+00:00,89.999,90.264,89.883,90.226,2479.0
2026-03-03 03:45:00+00:00,90.229,90.262,89.998,90.191,1970.0
2026-03-03 04:00:00+00:00,90.196,90.22,89.862,90.038,2522.0
2026-03-03 04:15:00+00:00,90.042,90.284,89.813,90.159,2706.0
2026-03-03 04:30:00+00:00,90.149,90.249,89.823,89.841,1981.0
2026-03-03 04:45:00+00:00,89.835,89.87,89.534,89.701,2954.0
2026-03-03 05:00:00+00:00,89.685,90.127,89.476,89.784,3219.0
2026-03-03 05:15:00+00:00,89.786,89.962,89.311,89.853,3732.0
2026-03-03 05:30:00+00:00,89.852,89.865,88.951,89.194,6824.0
2026-03-03 05:45:00+00:00,89.207,89.288,86.137,86.927,7567.0
2026-03-03 06:00:00+00:00,86.962,87.452,85.393,85.535,6109.0
2026-03-03 06:15:00+00:00,85.517,86.661,85.232,86.52,5139.0
2026-03-03 06:30:00+00:00,86.523,86.567,82.974,84.378,5879.0
2026-03-03 06:45:00+00:00,84.373,85.273,83.861,85.208,6183.0
2026-03-03 07:00:00+00:00,85.177,86.347,84.861,86.214,4583.0
2026-03-03 07:15:00+00:00,86.215,86.485,85.969,86.236,4151.0
