setup,symbol,trades,win_rate,gross_avg_r,base_avg_r,base_pf,stress_avg_r,stress_pf,median_stop_pct,median_planned_rr,median_base_cost_r,median_stress_cost_r,target_rate,stop_rate,expiry_rate,median_mfe_r,median_mae_r,top_trend_strength,top_consolidation_state,top_shock_alignment,top_dmi_alignment,top_vwap_alignment,top_ema_alignment
context_change,BNBUSDT,25,0.44,0.3486739926739956,0.34826924158542094,1.6216553553725825,0.3473248223787466,1.619379315021158,0.6432357330314413,2.0,0.00032104517003706597,0.00107015056679022,0.44,0.56,0.0,1.4559471365638914,-1.0426356589147343,weak_or_range,directional,no_shock,aligned,aligned,aligned
context_change,BTCUSDT,22,0.5454545454545454,0.6849785863052881,0.6845543885694113,2.6726115515035263,0.6835645938523652,2.668463086516646,0.5375444762967868,2.0,0.0004247253586486153,0.0014157511954953845,0.5454545454545454,0.4090909090909091,0.045454545454545456,2.051421711602035,-0.8829301938754508,trend,directional,no_shock,aligned,flat,aligned
context_change,DOGEUSDT,32,0.53125,0.65625,0.6556532917474318,2.6126915207508636,0.6542609724914392,2.606423494506713,0.5950918470796348,2.0,0.0004484751088192437,0.001494917029397479,0.53125,0.40625,0.0625,2.037649542575677,-0.7582547169811255,strong_trend,directional,no_shock,aligned,flat,flat
context_change,ETHUSDT,24,0.5,0.5,0.49943107941018594,1.9981300480629334,0.49810359803395315,1.9937774686767367,0.7393899616852317,2.0,0.0004055341845510556,0.0013517806151701855,0.5,0.5,0.0,1.9031467872621466,-0.9290617946867172,strong_trend,directional,no_shock,aligned,aligned,aligned
context_change,SOLUSDT,28,0.5714285714285714,0.8495184590690205,0.848993708580471,3.1595427605294493,0.8477692907738558,3.1528668690827133,0.9027440934359285,2.0,0.00035811581310593707,0.0011937193770197906,0.5714285714285714,0.39285714285714285,0.03571428571428571,2.1083333333333423,-0.8214285714285864,strong_trend,directional,no_shock,aligned,aligned,aligned
context_change,XRPUSDT,21,0.7142857142857143,1.1954878454878435,1.194957773994118,5.179320219463548,1.1937209405087583,5.167944170166732,0.6304386432249941,2.0,0.0005102594821804597,0.001700864940601533,0.7142857142857143,0.2857142857142857,0.0,2.2446808510638245,-0.5752212389380639,trend,directional,no_shock,aligned,flat,aligned
ALL,ALL,152,0.5460526315789473,0.6952509231891021,0.6947376047635165,2.6236043047354993,0.6935398617704835,2.618450797533759,0.6311913397184286,2.0,0.00040941383454455544,0.001364712781815185,0.5460526315789473,0.4276315789473684,0.02631578947368421,2.050061523672188,-0.7974132364748445,trend,directional,no_shock,aligned,flat,aligned
