setup,symbol,trades,win_rate,gross_avg_r,base_avg_r,base_pf,stress_avg_r,stress_pf,median_stop_pct,median_planned_rr,median_base_cost_r,median_stress_cost_r,target_rate,stop_rate,expiry_rate,median_mfe_r,median_mae_r,top_trend_strength,top_consolidation_state,top_shock_alignment,top_dmi_alignment,top_vwap_alignment,top_ema_alignment
context_change,BNBUSDT,15,0.5333333333333333,0.6,0.5334111509968804,2.0787286465882047,0.37803716998960135,1.6758120198166633,0.9948369223019671,2.0,0.06031139240506389,0.2010379746835463,0.5333333333333333,0.4666666666666667,0.0,2.0082135523613887,-0.5759753593429167,strong_trend,directional,no_shock,aligned,aligned,aligned
context_change,BTCUSDT,11,0.45454545454545453,0.45454545454545453,0.374034586099955,1.757249112684894,0.1861758930604558,1.317784378758085,0.6862130246178797,2.0,0.08743640509215227,0.29145468364050764,0.45454545454545453,0.45454545454545453,0.09090909090909091,1.8887303851640684,-0.9887977595518986,trend,directional,no_shock,aligned,aligned,aligned
context_change,DOGEUSDT,20,0.55,0.75,0.6819016950725253,2.817725136588239,0.5230056502417508,2.205636272431864,0.9903846513257029,2.0,0.06086220020267975,0.20287400067559921,0.55,0.35,0.1,2.037649542575677,-0.5882034632034611,strong_trend,directional,no_shock,aligned,aligned,flat
context_change,ETHUSDT,15,0.6666666666666666,1.0,0.9404942233030966,3.6700959400464304,0.8016474110103226,3.0226759473315576,1.0059538364429412,2.0,0.05964488411531921,0.19881628038439733,0.6666666666666666,0.3333333333333333,0.0,2.2274719922065063,-0.5342381246144253,trend,directional,no_shock,aligned,aligned,aligned
context_change,SOLUSDT,20,0.65,1.1393258426966286,1.0795553962108193,4.344874606433606,0.940091021077265,3.501369953924141,1.1069326478323394,2.0,0.054290129870129676,0.18096709956709894,0.65,0.3,0.05,2.1083333333333423,-0.5843749999999979,strong_trend,directional,no_shock,aligned,aligned,aligned
context_change,XRPUSDT,13,0.7692307692307693,1.392711135018824,1.320815662869015,6.380129606220886,1.1530595611861276,5.120012429980523,0.8527386028205941,2.0,0.0703615384615387,0.2345384615384623,0.7692307692307693,0.23076923076923078,0.0,2.210526315789449,-0.5352112676056149,transition,directional,no_shock,aligned,aligned,aligned
ALL,ALL,94,0.6063829787234043,0.9031038469061413,0.8364117713251409,3.2283262635244534,0.6807969283028068,2.5758022576022235,0.9238317482841545,2.0,0.06494691708008464,0.21648972360028215,0.6063829787234043,0.35106382978723405,0.0425531914893617,2.0529293696360105,-0.5603378921963053,strong_trend,directional,no_shock,aligned,aligned,aligned
