setup,symbol,trades,win_rate,gross_avg_r,base_avg_r,base_pf,stress_avg_r,stress_pf,median_stop_pct,median_planned_rr,median_base_cost_r,median_stress_cost_r,target_rate,stop_rate,expiry_rate,median_mfe_r,median_mae_r,top_trend_strength,top_consolidation_state,top_shock_alignment,top_dmi_alignment,top_vwap_alignment,top_ema_alignment
context_change,BNBUSDT,15,0.4666666666666667,0.5514123557601799,0.45896743816558666,1.8920133309924327,0.27407760297640016,1.44911902054803,0.6161229651728314,2.0,0.07412966804583994,0.22238900413751983,0.4666666666666667,0.4666666666666667,0.06666666666666667,1.3133116883117002,-0.8540372670807682,strong_trend,directional,no_shock,aligned,flat,aligned
context_change,BTCUSDT,9,0.4444444444444444,0.3333333333333333,0.25221636900615074,1.4155432764147586,0.08998244035178549,1.1267793913902286,0.5775755024590136,2.0,0.07182078714038939,0.21546236142116817,0.4444444444444444,0.5555555555555556,0.0,0.4231660231660456,-1.1355157058611225,trend,directional,no_shock,aligned,flat,aligned
context_change,DOGEUSDT,11,0.36363636363636365,0.2727272727272727,0.21425483057398403,1.444516252950207,0.0973099462674067,1.1812455747731108,1.1911911911911879,2.0,0.046328887029766945,0.13898666108930083,0.36363636363636365,0.45454545454545453,0.18181818181818182,1.1666666666666754,-0.8172043010752651,strong_trend,directional,no_shock,aligned,aligned,flat
context_change,ETHUSDT,10,0.4,0.3226962457337789,0.14616149682215673,1.2276615857633897,-0.2069080010010877,0.7765660060448247,0.6101665540687493,2.0,0.08548436783402963,0.25645310350208894,0.4,0.5,0.1,1.6430527272474162,-0.888583487481434,trend,directional,no_shock,aligned,flat,aligned
context_change,SOLUSDT,13,0.38461538461538464,0.3076923076923077,0.24147915687448587,1.4878275599330497,0.1090528552388422,1.1940612012048581,0.8827970728307479,2.0,0.05693313580040107,0.17079940740120317,0.38461538461538464,0.46153846153846156,0.15384615384615385,1.176470588235302,-0.7619047619047764,trend,directional,no_shock,aligned,aligned,aligned
context_change,XRPUSDT,13,0.6153846153846154,1.11717352415027,1.0405191881186457,5.144227559808444,0.8872105160553967,4.041602638940896,0.7032463815520436,2.0,0.06983471129779532,0.209504133893386,0.6153846153846154,0.23076923076923078,0.15384615384615385,2.134715025906756,-0.4843749999999843,strong_trend,directional,no_shock,aligned,aligned,aligned
ALL,ALL,71,0.4507042253521127,0.5073437127844225,0.41744866877444026,1.8565712908677747,0.2376585807544757,1.4036280999530526,0.8101260991330992,2.0,0.07032035038594563,0.2109610511578368,0.4507042253521127,0.43661971830985913,0.11267605633802817,1.3174603174603177,-0.8035714285714401,trend,directional,no_shock,aligned,flat,aligned
