symbol,setup,stop_tf,entry_ts,direction,session_utc,entry,sl,tp,stop_pct,target_pct,planned_rr,gross_r,base_cost_r,stress_cost_r,base_net_r,stress_net_r,mfe_r,mae_r,bars_to_exit,exit_kind,trend_strength,consolidation_state,shock_alignment,compression_state,pre_range_atr_16,adx_14,plus_di_14,minus_di_14,dmi_alignment,vwap_alignment,ema_alignment,vwap_trend_overridden,vwap_price,ema21_price,ema21_slope
BTCUSDT,context_change,15,2025-07-24 01:00:00+00:00,long,asia,118863.3,118421.86,119746.18000000001,0.3713846073598851,0.7427692147197702,2.0,-1.0,0.06478878761082613,0.19436636283247832,-1.0647887876108262,-1.1943663628324783,0.9289144617614976,-1.536833997825287,12,stop,trend,directional,no_shock,expanded,6.357474461309369,30.277446057458302,32.13971835063449,4.797034616815879,aligned,flat,aligned,False,118920.97363946305,118578.86966200259,227.81956565077417
BTCUSDT,context_change,15,2025-07-25 00:30:00+00:00,short,asia,117794.22,119190.41,115001.84,1.1852788702196102,2.3705577404392204,2.0,2.0,0.017252058648592198,0.051756175945776584,1.9827479413514077,1.9482438240542235,2.0422363718405094,-0.03465144428767186,26,target,strong_trend,directional,no_shock,normal,4.692275618374532,74.79433494475964,1.423321554770277,30.26855123674881,aligned,aligned,aligned,False,117986.83074217307,118408.59518577623,-195.77028566825902
BTCUSDT,context_change,15,2025-08-20 00:45:00+00:00,short,asia,113215.5,113552.03,112542.44,0.29724728504489123,0.5944945700897825,2.0,-1.0,0.07887995778017295,0.23663987334051878,-1.0788799577801729,-1.2366398733405188,1.929961667607665,-1.171396309392945,10,stop,transition,transition,no_shock,normal,3.492063492063469,23.24035867759154,12.47019988996908,22.40095011046774,aligned,flat,aligned,False,113129.30636923504,113216.99469896838,-79.11858866721741
BTCUSDT,context_change,15,2025-08-20 01:15:00+00:00,short,asia,112944.8,113552.03,111730.34000000001,0.5376343133991082,1.0752686267982163,2.0,-1.0,0.045677190201672845,0.13703157060501853,-1.0456771902016728,-1.1370315706050185,0.6237998781351558,-1.094988719266189,8,stop,transition,transition,no_shock,normal,3.2387969581706666,24.29642137908009,16.07283472782972,20.805032986541228,aligned,aligned,aligned,False,113139.20797922168,113193.98735451931,-42.31808980762435
BTCUSDT,context_change,15,2025-09-18 01:00:00+00:00,long,asia,116599.49,116092.76,117612.95000000003,0.43459023705850724,0.8691804741170145,2.0,2.0,0.06211358598415783,0.1863407579524735,1.9378864140158423,1.8136592420475264,2.36913149014262,-0.335365973990091,9,target,trend,directional,no_shock,expanded,6.190152239464551,38.41627970005367,31.077758749303737,13.623540907132819,aligned,aligned,aligned,False,116334.8895446556,116230.6736885757,87.9781522876292
BTCUSDT,context_change,15,2025-10-02 05:15:00+00:00,long,asia,118643.92,118483.39,119058.82,0.1353040256930139,0.3497018642000439,2.584563632965874,-1.0,0.1623332434278833,0.4869997302836499,-1.1623332434278832,-1.48699973028365,6.229365224419973e-05,-1.7063477231670108,1,stop,trend,directional,no_shock,normal,2.6193580772196188,29.30088666913642,17.71801291972706,14.773426715508782,aligned,opposed,aligned,False,118802.08617619357,118579.82184228887,12.951164264217368
BTCUSDT,context_change,15,2025-10-06 00:00:00+00:00,long,asia,123514.0,122856.05,124829.9,0.532692650225883,1.065385300451766,2.0,2.0,0.03385265867581638,0.10155797602744912,1.9661473413241837,1.8984420239725508,2.143095979937699,-0.6535451022114172,53,target,trend,directional,no_shock,expanded,5.0297179898423625,34.22676876549661,43.36607858861307,11.212576851109175,aligned,flat,aligned,False,123432.43000000001,123140.9412600501,213.85118232679088
BTCUSDT,context_change,15,2025-10-11 00:00:00+00:00,short,asia,112344.76,113973.0,102000.0,1.4493243832645202,9.208048510673747,6.353338574165947,0.0,0.10814222089583672,0.32442666268751014,-0.10814222089583672,-0.32442666268751014,1.7093118950523198,-0.6004213138112326,96,expiry,strong_trend,directional,no_shock,expanded,5.190520818864787,75.97059311782324,7.972722376959479,39.248269257480395,aligned,flat,aligned,False,112524.31,114226.04016356845,-588.7647986601951
BTCUSDT,context_change,15,2025-10-11 03:00:00+00:00,short,asia,112360.39,113178.66,110723.84999999999,0.7282548592079505,1.456509718415901,2.0,2.0,0.14349073229709278,0.43047219689127836,1.8565092677029071,1.5695278031087216,2.0491891429479088,-0.7708580297456841,17,target,trend,directional,no_shock,normal,4.499460387706347,31.77496098685455,28.55278697871414,29.223399489574327,aligned,flat,aligned,False,112197.23237933859,112868.50004724992,-161.60219594658702
BTCUSDT,context_change,15,2025-10-11 06:30:00+00:00,short,asia,112149.71,112991.16,110466.81000000001,0.7502917305804866,1.5005834611609732,2.0,2.0,0.08961667267092993,0.26885001801278974,1.91038332732907,1.7311499819872103,2.4474656842355693,-0.1917404480361246,5,target,weak_or_range,range,no_shock,normal,2.8325825825825715,13.497644544356826,20.006010994383097,26.562359701894337,aligned,flat,aligned,False,112222.07862791508,112466.9064253026,-82.5327046115126
BTCUSDT,context_change,15,2025-10-12 02:30:00+00:00,short,asia,110243.85,111291.61,108148.33000000002,0.9504022219833531,1.9008044439667062,2.0,-1.0,0.04180660173906437,0.1254198052171931,-1.0418066017390644,-1.125419805217193,0.6145014125372309,-1.0730415362296701,2,stop,trend,directional,no_shock,normal,4.347811227967921,31.22602321917395,11.735206879742655,25.953186521833562,aligned,flat,aligned,False,110059.16448346876,110402.33453637431,-135.01281530190317
BTCUSDT,context_change,15,2025-10-14 04:00:00+00:00,short,asia,113430.01,115409.96,109470.10999999997,1.7455257211032704,3.491051442206541,2.0,0.0,0.014624138753832672,0.043872416261498015,-0.014624138753832672,-0.043872416261498015,1.800050506325904,-0.1318164600116183,96,expiry,strong_trend,directional,no_shock,expanded,7.166892163059111,73.95697136929479,5.033896553630082,44.96886707888828,aligned,aligned,aligned,False,114129.88036533039,114210.99910465369,-463.32537928213424
BTCUSDT,context_change,15,2025-10-15 06:30:00+00:00,short,asia,112320.27,112659.0,111642.81000000001,0.3015751297606353,0.6031502595212705,2.0,-1.0,0.11262563304545185,0.3378768991363556,-1.1126256330454518,-1.3378768991363557,0.24949074484105432,-1.0619962802231873,3,stop,transition,transition,no_shock,expanded,5.332956271745711,19.810204025233624,11.968302324441593,32.98097812770503,aligned,aligned,aligned,False,112528.02826190254,112422.81456027056,-88.26935649079678
BTCUSDT,context_change,15,2025-11-14 03:00:00+00:00,short,asia,99349.21,99866.02,98315.59000000001,0.5201953795103128,1.0403907590206256,2.0,2.0,0.09300008839417119,0.27900026518251353,1.9069999116058287,1.7209997348174864,5.102629593080674,-0.03877633946710336,6,target,transition,transition,no_shock,normal,3.5323959681531023,18.71563288447911,15.847522677738024,26.207004745656377,aligned,flat,opposed,False,99246.32472748663,99461.96982523517,75.05037809567875
BTCUSDT,context_change,15,2025-11-15 01:00:00+00:00,short,asia,95082.36,95414.0,94012.45,0.3487923522302133,1.1252455239857355,3.226118682909195,-1.0,0.17026749394517307,0.5108024818355191,-1.1702674939451732,-1.510802481835519,0.09073091303822386,-1.0782474972862053,2,stop,weak_or_range,range,no_shock,normal,2.6541515482075964,17.881262037948797,15.610888900923545,21.16519801635521,aligned,flat,opposed,False,95099.43266584595,95101.03113050721,25.81679711402103
BTCUSDT,context_change,15,2025-11-19 04:00:00+00:00,short,asia,91744.37,92661.76,89909.59,0.999941467797969,1.999882935595938,2.0,2.0,0.040374939904124545,0.12112481971237364,1.9596250600958756,1.8788751802876265,2.032254548229212,-0.6978929353928053,47,target,trend,directional,no_shock,normal,3.3343234883292743,34.912629316055465,13.12869729048847,24.52402178581573,aligned,aligned,aligned,False,92293.42452796105,92400.5475561267,-245.1023347909504
BTCUSDT,context_change,15,2025-12-01 04:00:00+00:00,short,asia,86032.04,91351.61,75392.89999999998,6.183242894158975,12.36648578831795,2.0,0.0,0.007536622924055693,0.02260986877216708,-0.007536622924055693,-0.02260986877216708,0.41531176392076724,-0.24775686756636434,96,expiry,strong_trend,directional,no_shock,expanded,8.982637972706266,94.17841406121855,1.137013007573607,37.78453595967626,aligned,aligned,aligned,False,87456.63073298948,87668.4339928523,-831.6967375762906
BTCUSDT,context_change,15,2025-12-04 03:45:00+00:00,long,asia,93543.04,93117.8,94393.51999999997,0.4545928804537363,0.9091857609074726,2.0,-1.0,0.08333425077909663,0.25000275233728986,-1.0833342507790966,-1.2500027523372899,0.1068573041106277,-1.209763898034049,5,stop,weak_or_range,range,no_shock,normal,3.7108186442015842,6.543241072266647,25.036182442211317,16.275332408565955,aligned,flat,aligned,False,93431.3737563134,93502.45636042583,93.29112879640888
BTCUSDT,context_change,15,2026-01-03 00:00:00+00:00,long,asia,90046.16,89902.16,90347.74,0.15991797984500394,0.33491711362261506,2.0943055555555676,2.0943055555555676,0.16483095638391623,0.4944928691517487,1.9294745991716513,1.599812686403819,2.5844444444444687,-0.5533333333333859,11,target,trend,directional,no_shock,normal,4.0720957618301625,37.94544871531383,29.143181618972594,19.56928517802853,aligned,flat,opposed,False,90054.54999999999,90016.69702905939,-5.852634611073881
BTCUSDT,context_change,15,2026-01-21 01:45:00+00:00,short,asia,89020.91,89645.56,87771.61000000002,0.7016890750723557,1.4033781501447113,2.0,-1.0,0.04986248881243239,0.14958746643729712,-1.0498624888124324,-1.1495874664372971,0.03347474585768621,-1.4636676538861881,15,stop,strong_trend,directional,no_shock,normal,4.473967133105983,56.409193735788946,15.812055578184285,36.65095227048953,aligned,opposed,opposed,False,88793.33226959285,89032.08634449591,1.7465859217772959
BTCUSDT,context_change,15,2026-02-02 03:00:00+00:00,short,asia,75890.1,77740.91,72188.48000000001,2.438802953217874,4.877605906435748,2.0,-1.0,0.034976548733474375,0.10492964620042312,-1.0349765487334743,-1.1049296462004232,0.6948849422685243,-1.040031121508959,27,stop,weak_or_range,range,no_shock,normal,3.780676299640687,15.420774048498973,15.967059837667742,23.260602388044514,aligned,aligned,aligned,False,77196.89566663631,77129.86342932875,-279.5894442394929
BTCUSDT,context_change,15,2026-02-18 00:15:00+00:00,short,asia,67495.79,67788.42,66910.52999999998,0.43355296678504646,0.8671059335700929,2.0,2.0,0.07757480678407379,0.23272442035222138,1.9224251932159262,1.7672755796477786,2.063219765574224,-0.3915524724054264,5,target,trend,directional,no_shock,normal,3.3082552408258223,26.05141052658676,14.925624076384592,22.11765642836361,aligned,flat,aligned,False,67551.32067057723,67606.11847235852,-50.931376659616944
BTCUSDT,context_change,15,2026-03-04 01:15:00+00:00,long,asia,68251.99,67857.61,69040.75000000001,0.5778293057828857,1.1556586115657714,2.0,-1.0,0.08638096726301074,0.2591429017890322,-1.0863809672630107,-1.259142901789032,1.6667934479435658,-2.1603276028196032,9,stop,transition,transition,no_shock,normal,3.480745317572839,20.176570231548247,25.43679267649504,14.536450596824958,aligned,flat,opposed,False,68166.72188734739,68227.78215478736,-48.74863741923764
BTCUSDT,context_change,15,2026-03-15 02:00:00+00:00,long,asia,71305.29,70858.82,72198.22999999997,0.6261386777895254,1.2522773555790507,2.0,2.0,0.03258081146520542,0.09774243439561625,1.9674191885347945,1.9022575656043839,2.052948686361971,-0.313302125562735,78,target,strong_trend,directional,no_shock,normal,3.654344093165554,42.77267217409727,30.38128079278735,13.65901360146301,aligned,aligned,aligned,False,71082.36152206194,70958.25039991485,47.806800247970386
BTCUSDT,context_change,15,2026-03-23 00:00:00+00:00,short,asia,67957.48,68474.0,66924.43999999999,0.760063498528792,1.520126997057584,2.0,-1.0,0.05343295060813405,0.16029885182440212,-1.0534329506081341,-1.1602988518244022,0.9918299388213406,-1.215132037481597,12,stop,strong_trend,directional,no_shock,normal,3.4230613012410296,43.52398588297213,15.80895073335783,27.37935851286693,aligned,flat,aligned,False,67953.55666666666,68177.45841611217,-73.86152082064655
BTCUSDT,context_change,15,2026-03-23 01:30:00+00:00,short,asia,68044.0,68474.0,67184.0,0.6319440362118629,1.2638880724237258,2.0,-1.0,0.06875650227275042,0.2062695068182512,-1.0687565022727503,-1.2062695068182512,0.5635581395348878,-1.2584186046511519,6,stop,weak_or_range,range,no_shock,normal,3.0147372474982594,16.186279291568052,17.472460540553925,18.01958687147952,aligned,opposed,aligned,False,67891.07180250889,68057.99386953775,-102.7919632915
BTCUSDT,context_change,15,2026-04-16 00:30:00+00:00,long,asia,74727.2,74466.5,75425.6,0.34886895267050966,0.9345994497318364,2.6789413118527676,-1.0,0.09682847435813924,0.29048542307441766,-1.0968284743581393,-1.2904854230744176,0.32527809743001096,-1.1975450709627946,2,stop,trend,directional,no_shock,normal,4.258504611916902,35.84795339787466,28.21128807426539,19.09422546489928,aligned,flat,opposed,False,74623.26811931084,74663.1999613603,-7.21538641009829
BTCUSDT,context_change,15,2026-04-16 05:30:00+00:00,long,asia,75016.8,74800.0,75450.40000000001,0.28900193023429804,0.5780038604685961,2.0,-1.0,0.10280087122134712,0.3084026136640413,-1.102800871221347,-1.3084026136640414,0.28736162361624573,-1.0,8,stop,trend,directional,no_shock,normal,3.0267859851357244,28.851144586626315,26.616107993325965,9.974215076596435,aligned,aligned,aligned,False,74857.84566814477,74869.12089776543,65.97626870521344
BTCUSDT,context_change,15,2026-04-22 02:00:00+00:00,long,asia,76696.3,76170.0,77748.90000000001,0.6862130246178797,1.3724260492357594,2.0,2.0,0.0507078492659791,0.15212354779793727,1.9492921507340208,1.8478764522020628,3.3273798213946177,-0.0,13,target,trend,directional,no_shock,expanded,5.805562158307638,39.84929596359585,36.80600359944334,8.682807565621927,aligned,aligned,aligned,False,76384.33325261329,76052.32305172848,180.12366668923642
BTCUSDT,context_change,15,2026-04-30 05:00:00+00:00,short,asia,75574.2,75950.0,74822.59999999999,0.49725964681068796,0.9945192936213759,2.0,-1.0,0.05553353405061581,0.16660060215184744,-1.0555335340506158,-1.1666006021518474,0.8001596593932804,-1.2602448110697237,10,stop,trend,directional,no_shock,normal,4.924467566249357,28.134488705968703,9.715493415704293,40.21459925215384,aligned,aligned,aligned,False,75886.31052010562,75778.836402989,-138.85686038882704
BTCUSDT,context_change,15,2026-05-06 03:30:00+00:00,long,asia,81499.9,81000.0,82499.69999999998,0.6133749857361717,1.2267499714723433,2.0,2.0,0.04595956434014613,0.13787869302043837,1.954040435659854,1.8621213069795617,2.658131626325302,-0.9887977595518986,31,target,trend,directional,no_shock,normal,4.474270111321199,26.831291516805088,37.516128064332506,14.603774717196691,aligned,aligned,aligned,False,81204.26786158903,81259.80880394386,86.155656104238
BTCUSDT,context_change,15,2026-05-06 06:15:00+00:00,long,asia,81331.1,81005.6,81982.1,0.4002159075679537,0.8004318151359074,2.0,2.0,0.05972286167331323,0.17916858501993965,1.9402771383266868,1.8208314149800604,2.113978494623629,-0.18924731182797488,13,target,transition,transition,no_shock,normal,4.023995826812782,22.92739991912386,25.80955820392511,20.199831467437058,aligned,flat,opposed,False,81236.35153923971,81282.24105212213,-25.971813731099246
BTCUSDT,context_change,15,2026-05-28 00:00:00+00:00,short,asia,74409.6,75391.0,72446.80000000002,1.3189158388164888,2.6378316776329775,2.0,0.0,0.02292695668810076,0.06878087006430228,-0.02292695668810076,-0.06878087006430228,1.8887303851640684,-0.15865090686773795,96,expiry,trend,directional,no_shock,normal,4.8194246072230404,34.735018060940924,7.4416299880492085,36.46777625557502,aligned,flat,aligned,False,74453.36666666667,74665.78736020671,-176.52699527978257
BTCUSDT,context_change,15,2026-06-02 04:45:00+00:00,short,asia,70782.3,71022.4,70302.10000000002,0.3392090960593132,0.6784181921186264,2.0,2.0,0.10591741556519774,0.3177522466955932,1.8940825844348024,1.6822477533044067,2.3327780091629577,-0.16034985422741108,4,target,strong_trend,directional,no_shock,normal,4.342228387369824,49.91579061045193,9.524369313238985,32.61702677920666,aligned,flat,aligned,False,70738.61522657792,70953.2197858447,-47.85287845607672
BTCUSDT,context_change,15,2026-06-05 02:00:00+00:00,short,asia,63145.0,63547.5,62340.0,0.6374218069522528,1.2748436139045056,2.0,2.0,0.07960156124126071,0.23880468372378214,1.9203984387587394,1.761195316276218,2.099378881987578,-0.24422360248447927,4,target,weak_or_range,range,no_shock,normal,3.112869794610882,12.460111739446557,21.770774448840985,23.31590352364797,aligned,aligned,aligned,False,63438.82519497786,63483.1211058723,-108.49051634610805
BTCUSDT,context_change,15,2026-06-06 01:30:00+00:00,short,asia,61025.0,61500.0,60075.0,0.7783695206882425,1.556739041376485,2.0,2.0,0.08900457552553966,0.267013726576619,1.9109954244744602,1.732986273423381,2.049894736842099,-0.29368421052631577,10,target,trend,directional,no_shock,normal,3.8165690253622517,31.905323103446484,16.737984610016355,30.956272612073178,aligned,flat,opposed,False,61232.087017545826,61153.3668055663,2.9470915337078623
BTCUSDT,context_change,15,2026-06-15 04:00:00+00:00,long,asia,65692.8,65383.6,66311.20000000001,0.4706756295971619,0.9413512591943238,2.0,2.0,0.07281861727678804,0.21845585183036406,1.927181382723212,1.781544148169636,2.1131953428201324,-0.7238033635187573,29,target,transition,transition,no_shock,normal,3.23514474352464,24.56987823608057,26.707296427966984,19.83409514135811,aligned,flat,aligned,False,65654.6434442372,65506.14469350305,164.81672116943082
BTCUSDT,context_change,15,2026-06-25 02:30:00+00:00,short,asia,60732.8,60960.5,60277.40000000001,0.3749209652774071,0.7498419305548142,2.0,-1.0,0.09538049140822022,0.28614147422466063,-1.0953804914082201,-1.2861414742246606,0.3724198506807378,-2.8818620992534276,9,stop,transition,range_to_trend_transition,no_shock,normal,2.70903064773516,24.259872951575115,15.557101354392303,16.94832030770462,aligned,aligned,opposed,False,60844.82628509213,60798.04853098814,8.711189346417086
BTCUSDT,context_change,15,2026-07-01 00:15:00+00:00,short,asia,58360.6,58604.8,57872.19999999999,0.4184329838966775,0.836865967793355,2.0,2.0,0.06707126190470429,0.20121378571411283,1.9329287380952958,1.7987862142858873,2.465192465192421,-0.9729729729729496,3,target,transition,transition,no_shock,normal,2.9767414950242848,24.50873078607342,20.776440638740844,21.383938903031094,aligned,aligned,aligned,False,58478.110479883675,58585.339753163105,-26.439816703627002
BTCUSDT,context_change,15,2026-07-11 04:00:00+00:00,long,asia,64087.5,63953.9,64354.7,0.20846498927247675,0.4169299785449535,2.0,2.0,0.07576460286454884,0.2272938085936465,1.924235397135451,1.7727061914063535,2.5741017964072244,-0.30164670658685144,41,target,weak_or_range,range,no_shock,normal,3.3057182705717962,11.942489844549755,22.126917712691355,13.410041841003812,aligned,flat,aligned,False,64088.92349036319,64077.594687164696,21.601062539077247
ETHUSDT,context_change,15,2025-07-21 05:30:00+00:00,long,asia,3769.49,3709.46,3889.5499999999993,1.5925231264706832,3.1850462529413663,2.0,-1.0,0.02928083751398277,0.0878425125419483,-1.0292808375139828,-1.0878425125419482,1.5077461269365418,-1.2212227219723515,79,stop,transition,transition,no_shock,expanded,5.337050324832706,23.587992407887366,30.044603897992914,11.024920003878703,aligned,aligned,aligned,False,3744.6588373772956,3754.0783316984393,5.307252614784829
ETHUSDT,context_change,15,2025-07-27 05:00:00+00:00,long,asia,3792.45,3768.66,3840.0299999999997,0.6272989755962496,1.2545979511924992,2.0,-1.0,0.04831817978470976,0.14495453935412927,-1.0483181797847099,-1.1449545393541292,0.7797393862967722,-1.160571668768378,7,stop,trend,directional,no_shock,normal,3.604779874213831,32.57927828808413,22.257861635220266,11.062893081760778,aligned,aligned,aligned,False,3769.7102219399926,3771.1178712988335,7.800043893348629
ETHUSDT,context_change,15,2025-07-27 06:30:00+00:00,long,asia,3778.43,3768.66,3811.0,0.2585730051899859,0.861998237363142,3.3336745138178325,-1.0,0.1203651635680602,0.36109549070418057,-1.1203651635680603,-1.3610954907041806,0.10440122824974245,-1.3909928352097969,1,stop,strong_trend,directional,no_shock,normal,4.219201886675359,46.55932396179405,20.65413020542436,13.827344380313903,aligned,flat,aligned,False,3778.374402099392,3776.740731439015,3.0299393491663977
ETHUSDT,context_change,15,2025-08-08 02:00:00+00:00,long,asia,3893.96,3882.29,3937.0,0.2996949121203113,1.1053015439295721,3.6880891173950037,3.6880891173950037,0.1732660412446458,0.5197981237339374,3.514823076150358,3.168290993661066,6.435304198800295,-0.7797772065124123,5,target,strong_trend,directional,no_shock,normal,2.9502759024630913,61.423383584255355,26.505132710625976,12.145873793889963,aligned,flat,aligned,False,3903.7641456885167,3889.1067509112336,3.881357101182857
ETHUSDT,context_change,15,2025-08-08 02:30:00+00:00,long,asia,3892.59,3882.29,3937.0,0.2646053141995479,1.1408856314176385,4.311650485436803,4.311650485436803,0.18180874010497486,0.5454262203149246,4.129841745331828,3.7662242651218785,7.424271844660043,-0.0,3,target,strong_trend,directional,no_shock,normal,2.8224337464904528,53.120802895228174,16.455522837773042,13.490378689310292,aligned,opposed,aligned,False,3902.805474862014,3889.3765710010193,0.6162455381672771
ETHUSDT,context_change,15,2025-08-14 01:30:00+00:00,long,asia,4738.89,4708.35,4799.97,0.6444547140786125,1.288909428157225,2.0,-1.0,0.08928122515664241,0.2678436754699272,-1.0892812251566424,-1.2678436754699272,1.6080550098231738,-2.065487884741323,36,stop,transition,transition,no_shock,normal,2.8110774289678044,23.01578872264829,25.078353799516933,11.349740533319675,aligned,flat,opposed,False,4732.1141280561615,4734.346810835329,-2.994186583076953
ETHUSDT,context_change,15,2025-08-14 02:15:00+00:00,long,asia,4736.78,4718.32,4773.7,0.38971622072378365,0.7794324414475673,2.0,2.0,0.14019783950910358,0.42059351852731064,1.8598021604908963,1.5794064814726894,2.287107258938254,-0.11105092091008548,6,target,trend,directional,no_shock,normal,2.8561392131431047,27.977957000764174,24.15964115866836,13.151210549070493,aligned,flat,opposed,False,4731.521187886755,4732.930872152764,-0.9808689579840575
ETHUSDT,context_change,15,2025-08-30 01:30:00+00:00,short,asia,4320.36,4348.32,4264.44,0.6471682915312622,1.2943365830625244,2.0,2.0,0.06737058132068179,0.20211174396204534,1.9326294186793183,1.7978882560379548,2.229971387696687,-0.03147353361946023,1,target,weak_or_range,range,no_shock,normal,3.600234519460684,16.90236754734574,7.707572272584359,28.87746358183406,aligned,aligned,aligned,False,4337.639993740834,4344.230319919834,-7.451547014258722
ETHUSDT,context_change,15,2025-10-03 00:15:00+00:00,long,asia,4474.77,4468.08,4488.1500000000015,0.14950489075417303,0.29900978150834606,2.0,-1.0,0.22353893840886319,0.6706168152265896,-1.223538938408863,-1.6706168152265897,0.4110612855007161,-1.013452914798227,2,stop,trend,directional,no_shock,normal,3.038495575221234,25.552517218204972,19.7898230088505,18.993362831857556,aligned,flat,aligned,False,4472.926834145468,4472.703502612663,0.5756573199432751
ETHUSDT,context_change,15,2025-10-03 01:30:00+00:00,long,asia,4475.69,4468.08,4490.909999999999,0.17002964905969076,0.3400592981193815,2.0,-1.0,0.1799127700858609,0.5397383102575827,-1.179912770085861,-1.5397383102575826,0.27463863337716626,-1.2312746386334157,1,stop,transition,range_to_trend_transition,no_shock,normal,2.463942307692304,22.114723717980713,20.381181318682142,11.046245421244988,aligned,flat,opposed,False,4471.450822687356,4472.073694986472,-0.6298076261909955
ETHUSDT,context_change,15,2025-10-03 02:00:00+00:00,long,asia,4493.27,4461.01,4557.790000000001,0.7179626419066786,1.4359252838133572,2.0,2.0,0.04403412554874823,0.1321023766462447,1.9559658744512518,1.8678976233537554,2.0685058896465938,-0.3561686298822261,4,target,trend,directional,no_shock,normal,2.7021089630931354,26.390602589874955,23.198594024605075,8.203615365302321,aligned,aligned,aligned,False,4474.5478563974275,4473.987929740886,1.987431713891965
ETHUSDT,context_change,15,2025-10-03 04:45:00+00:00,long,asia,4496.98,4491.0,4560.0,0.132978131990793,1.4013849294415461,10.53846153846238,-1.0,0.29814487072562385,0.8944346121768714,-1.2981448707256238,-1.8944346121768714,0.6237458193981179,-2.483277591973334,1,stop,strong_trend,directional,no_shock,normal,4.754889178618011,56.62578735993329,31.777945515680152,20.23262197214047,aligned,flat,aligned,False,4503.440883904145,4494.685929875672,2.677280751602666
ETHUSDT,context_change,15,2025-10-11 02:45:00+00:00,short,asia,3841.17,3917.91,3687.6900000000005,1.997828786541595,3.99565757308319,2.0,2.0,0.09754221136417454,0.29262663409252354,1.9024577886358254,1.7073733659074763,2.0510815741464756,-0.2094083919728923,71,target,trend,directional,no_shock,normal,3.6198759439050705,31.029747646935242,20.585221143473554,24.35949298813378,aligned,flat,aligned,False,3809.578004887286,3842.443883941436,-20.74102288508675
ETHUSDT,context_change,15,2025-10-16 00:00:00+00:00,short,asia,3976.34,3980.79,3953.11,0.11191195923889351,0.5842055759819336,5.220224719101341,-1.0,0.5469183332646713,1.6407549997940136,-1.5469183332646712,-2.6407549997940136,0.060674157303369176,-4.786516853932719,1,stop,strong_trend,directional,no_shock,normal,2.742712007901792,51.044731426187255,10.125582051643876,25.503033723719557,aligned,flat,opposed,False,3982.3566666666666,3979.693663868846,1.4154616714299664
ETHUSDT,context_change,15,2025-11-07 01:30:00+00:00,short,asia,3292.54,3332.29,3213.04,1.2072746268838042,2.4145492537676083,2.0,-1.0,0.06329703265648443,0.18989109796945328,-1.0632970326564843,-1.1898910979694532,0.13433962264151308,-1.5054088050314502,5,stop,transition,coiling_transition,no_shock,compressed,1.9953931591568905,19.543113533545835,9.69014262274379,19.317177836677985,aligned,aligned,aligned,False,3311.2597333279246,3313.6050986564037,-0.024923380721702415
ETHUSDT,context_change,15,2025-11-07 02:15:00+00:00,short,asia,3304.92,3332.29,3250.1800000000003,0.8281592292702967,1.6563184585405935,2.0,-1.0,0.09052668984184586,0.27158006952553754,-1.090526689841846,-1.2715800695255375,0.0,-1.7340153452685505,2,stop,transition,coiling_transition,no_shock,compressed,2.1732152739346944,24.832382053113836,9.94465965688976,21.062534587714282,aligned,flat,aligned,False,3312.205828800107,3313.9513288177336,-1.1274405565150118
ETHUSDT,context_change,15,2025-11-14 03:30:00+00:00,short,asia,3213.95,3251.88,3138.0899999999992,1.1801677064049003,2.3603354128098006,2.0,2.0,0.06638696092954376,0.19916088278863128,1.9336130390704562,1.8008391172113687,2.881360400738179,-0.37885578697601463,4,target,weak_or_range,range,no_shock,normal,3.417344711252243,12.347540639275033,17.656564511099173,19.241346072066523,aligned,flat,opposed,False,3219.242365132839,3226.0195630769917,3.425794045864677
ETHUSDT,context_change,15,2025-11-16 00:00:00+00:00,short,asia,3160.21,3177.55,3125.5299999999997,0.5486977131266638,1.0973954262533276,2.0,-1.0,0.06832673345580145,0.20498020036740433,-1.0683267334558015,-1.2049802003674044,1.6395617070357322,-1.47001153402535,9,stop,strong_trend,directional,no_shock,normal,4.103344951996579,47.00131007700801,13.740598055402895,28.802054668868443,aligned,flat,aligned,False,3163.873333333333,3175.272288901467,-4.347830997234723
