symbol,setup,stop_tf,entry_ts,direction,session_utc,entry,sl,tp,stop_pct,target_pct,planned_rr,gross_r,base_cost_r,stress_cost_r,base_net_r,stress_net_r,mfe_r,mae_r,bars_to_exit,exit_kind,trend_strength,consolidation_state,shock_alignment,compression_state,pre_range_atr_16,adx_14,plus_di_14,minus_di_14,dmi_alignment,vwap_alignment,ema_alignment,vwap_trend_overridden,vwap_price,ema21_price,ema21_slope
BTCUSDT,context_change,30,2026-04-22 02:00:00+00:00,long,asia,77195.8,76078.6,79430.2,1.4472289943235215,2.894457988647043,2.0,2.0,0.038822679261584725,0.11646803778475415,1.9611773207384153,1.8835319622152458,2.0123523093447933,-0.1452738990333005,28,target,transition,transition,no_shock,normal,4.342510670257016,20.564410013951207,23.41411587990693,20.844095180524455,aligned,aligned,aligned,False,76623.42062874952,75996.19619416351,286.93516950121557
BTCUSDT,context_change,30,2026-04-30 00:00:00+00:00,short,asia,75782.3,76220.0,74906.90000000001,0.5775755024590136,1.1551510049180271,2.0,-1.0,0.07182078714038939,0.21546236142116817,-1.0718207871403893,-1.2154623614211681,0.00022846698653374785,-1.1827735892163596,1,stop,strong_trend,directional,no_shock,normal,3.827162990072197,48.36368958619075,17.748751440645236,24.36864346806319,aligned,flat,aligned,False,75741.5,75945.65516546334,-96.52570206705423
BTCUSDT,context_change,30,2026-04-30 05:00:00+00:00,short,asia,75389.1,76220.0,73727.30000000002,1.1021487191119064,2.2042974382238127,2.0,-1.0,0.038024735392194614,0.11407420617658383,-1.0380247353921945,-1.1140742061765838,0.0,-1.1355157058611225,9,stop,transition,transition,no_shock,normal,3.8984787253211315,22.878149691304227,18.095703879121753,36.50801822440782,aligned,aligned,aligned,False,75883.70669691644,75848.71039867641,-141.58402449593996
BTCUSDT,context_change,30,2026-05-16 04:00:00+00:00,short,asia,79006.0,79178.0,78662.0,0.21770498443156217,0.43540996886312433,2.0,2.0,0.10032586829890244,0.3009776048967073,1.8996741317010977,1.6990223951032928,3.558720930232592,-0.051744186046477784,5,target,trend,directional,no_shock,normal,2.6944839756361154,30.939402011899215,14.584163488358953,20.77759435304788,aligned,flat,aligned,False,79085.80008914271,79177.70921198194,-60.794821007104474
BTCUSDT,context_change,30,2026-05-17 01:30:00+00:00,short,asia,77688.1,78306.6,76451.1,0.7961322261710609,1.5922644523421219,2.0,-1.0,0.029888677835842977,0.08966603350752891,-1.029888677835843,-1.089666033507529,0.00016168148747909583,-1.4166531932093729,17,stop,trend,directional,no_shock,normal,3.7866297194319603,32.76113260191152,7.432332129250609,25.726161611162944,aligned,aligned,aligned,False,77926.05189029506,78112.92486785336,-102.97495007315592
BTCUSDT,context_change,30,2026-05-19 05:00:00+00:00,short,asia,76787.0,76916.5,76451.3,0.16864833891153452,0.4371833773946072,2.5922779922779697,-1.0,0.23299419092418336,0.69898257277255,-1.2329941909241833,-1.69898257277255,0.4231660231660456,-1.4749034749034748,1,stop,trend,directional,no_shock,normal,3.4289988190526417,28.259148402894393,11.260989371473755,22.09158903031076,aligned,flat,aligned,False,76839.83702874597,76813.37128525661,-24.19119336201402
BTCUSDT,context_change,30,2026-05-20 03:30:00+00:00,short,asia,76689.6,76948.1,76172.6,0.3370730842252404,0.6741461684504808,2.0,-1.0,0.08987309907465758,0.2696192972239727,-1.0898730990746577,-1.2696192972239726,0.15319148936172464,-2.167891682785277,3,stop,trend,directional,no_shock,normal,2.356224012474021,25.98391262780612,12.753378378378944,26.24090436590379,aligned,flat,aligned,False,76695.36538178663,76745.89274713196,-11.642715051551932
BTCUSDT,context_change,30,2026-06-05 02:00:00+00:00,short,asia,62671.2,63847.9,60317.79999999999,1.8775769412425554,3.7551538824851107,2.0,2.0,0.044376517840053545,0.13312955352016062,1.9556234821599465,1.8668704464798394,2.015127050225196,-0.8529786691595145,24,target,transition,range_to_trend_transition,no_shock,normal,2.519730297336136,19.618438765473574,12.708237932068949,23.30685783764149,aligned,aligned,aligned,False,63274.69909330139,63467.537077137924,-116.98436896348721
BTCUSDT,context_change,30,2026-06-15 04:00:00+00:00,long,asia,65685.6,65314.3,66428.20000000001,0.5652684911152565,1.130536982230513,2.0,2.0,0.0839261231768351,0.2517783695305052,1.9160738768231649,1.7482216304694949,2.3819014274171484,-0.5833557769997417,17,target,strong_trend,directional,no_shock,normal,4.952005696653222,75.14403273141895,38.91921829258656,4.51934488488011,aligned,flat,aligned,False,65643.24694334526,65192.29460603811,295.04948606766266
ETHUSDT,context_change,30,2026-05-05 05:30:00+00:00,long,asia,2378.94,2374.07,2388.68,0.20471302344741318,0.40942604689482637,2.0,-1.0,0.2360489653279194,0.7081468959837581,-1.2360489653279194,-1.708146895983758,0.26078028747433474,-2.7043121149898086,1,stop,trend,directional,no_shock,normal,4.592532942898957,25.662958953491305,29.60468521229864,12.48901903367489,aligned,aligned,aligned,False,2372.423266960304,2366.7762741579404,8.31292526383595
ETHUSDT,context_change,30,2026-05-08 04:00:00+00:00,short,asia,2281.49,2293.28,2257.909999999999,0.5167675510302662,1.0335351020605323,2.0,-1.0,0.07885768694613375,0.23657306083840124,-1.0788576869461337,-1.2365730608384014,1.3138252756572717,-1.0229007633587763,14,stop,strong_trend,directional,no_shock,normal,4.383768687366566,50.310147748069326,6.81780844422556,41.87612945621826,aligned,flat,aligned,False,2278.151909647326,2287.499326053356,-5.6042216488353915
ETHUSDT,context_change,30,2026-05-15 05:00:00+00:00,short,asia,2262.76,2278.68,2230.920000000001,0.7035655571072326,1.4071311142144651,2.0,2.0,0.07032035038594563,0.2109610511578368,1.9296796496140545,1.7890389488421632,3.3793969849247154,-0.49497487437184945,17,target,strong_trend,directional,no_shock,normal,3.680527968219403,57.25639754904323,5.286089575190615,32.126609854552335,aligned,aligned,aligned,False,2275.0950393834532,2278.434681448003,-6.759842770820796
ETHUSDT,context_change,30,2026-05-16 00:30:00+00:00,short,asia,2226.14,2232.0,2213.09,0.2632359150817167,0.5862165003099413,2.226962457337789,2.226962457337789,0.13153864183807082,0.3946159255142124,2.0954238154997182,1.8323465318235765,3.0955631399316514,-0.7542662116040916,12,target,trend,directional,no_shock,normal,3.1629629629629967,32.1172892833523,15.328554360813163,16.69056152927073,aligned,flat,aligned,False,2227.5066490410572,2227.350231874043,-1.1310366614220584
ETHUSDT,context_change,30,2026-05-26 01:00:00+00:00,short,asia,2095.97,2112.95,2062.0099999999998,0.8101260991330992,1.6202521982661984,2.0,-1.0,0.05205826389771778,0.15617479169315335,-1.0520582638977178,-1.1561747916931533,0.740871613663128,-1.5253239104829248,18,stop,strong_trend,directional,no_shock,expanded,6.83327580255438,41.85305163261148,5.747324818777938,45.76285812909937,aligned,flat,aligned,False,2097.25021025051,2111.2833179650934,-5.233432750869724
ETHUSDT,context_change,30,2026-05-29 01:30:00+00:00,short,asia,2007.25,2016.29,1989.17,0.45036741810935177,0.9007348362187035,2.0,-1.0,0.10236402886076602,0.3070920865822981,-1.1023640288607661,-1.3070920865822981,1.2732300884955794,-1.4944690265486775,9,stop,trend,directional,no_shock,normal,3.0607831167698456,37.552290331965175,11.022935379785332,29.859597104735254,aligned,flat,opposed,False,2010.8984841144577,2009.1920630426084,0.19035009185677154
