symbol,setup,stop_tf,entry_ts,direction,session_utc,entry,sl,tp,stop_pct,target_pct,planned_rr,gross_r,base_cost_r,stress_cost_r,base_net_r,stress_net_r,mfe_r,mae_r,bars_to_exit,exit_kind,trend_strength,consolidation_state,shock_alignment,compression_state,pre_range_atr_16,adx_14,plus_di_14,minus_di_14,dmi_alignment,vwap_alignment,ema_alignment,vwap_trend_overridden,vwap_price,ema21_price,ema21_slope
SOLUSDT,context_change,15,2026-06-25 03:00:00+00:00,short,asia,67.56,67.97,66.74000000000001,0.6068679692125467,1.2137359384250934,2.0,-1.0,0.09886829268292764,0.3295609756097589,-1.0988682926829276,-1.3295609756097588,0.3658536585366023,-2.26829268292683,7,stop,transition,transition,no_shock,normal,3.311053984575841,24.46355317894933,10.28277634961454,21.07969151670933,aligned,aligned,opposed,False,67.75522394543675,67.65877455332551,0.003060147449232886
SOLUSDT,context_change,15,2026-07-02 01:00:00+00:00,long,asia,77.58,76.85,79.04,0.9409641660221757,1.8819283320443514,2.0,2.0,0.06376438356164348,0.2125479452054783,1.9362356164383565,1.7874520547945216,3.013698630136974,-0.10958904109588748,34,target,trend,directional,no_shock,normal,4.8614357262103605,30.757578620881308,25.375626043405983,23.706176961602843,aligned,aligned,opposed,False,77.24582056684037,77.45883510092717,-0.12504261746704515
SOLUSDT,context_change,15,2026-07-04 04:00:00+00:00,long,asia,82.9,82.12,84.46000000000001,0.9408926417370339,1.8817852834740678,2.0,-1.0,0.06376923076923068,0.21256410256410227,-1.0637692307692306,-1.2125641025641023,1.3589743589743417,-1.3974358974358998,20,stop,weak_or_range,range,no_shock,normal,3.792405063291126,14.848833421175799,22.784810126582133,17.46835443037974,aligned,aligned,aligned,False,82.31493074839281,82.33374313663228,0.16813347765462083
XRPUSDT,context_change,15,2026-05-06 05:15:00+00:00,long,asia,1.417,1.4094,1.4322000000000001,0.5363443895554023,1.0726887791108046,2.0,2.0,0.11186842105263083,0.3728947368421028,1.8881315789473692,1.6271052631578973,2.210526315789449,-0.4868421052631594,8,target,transition,transition,no_shock,normal,3.4140752864157333,23.602649167311842,29.78723404255354,20.949263502455118,aligned,flat,flat,False,1.4167007386880683,1.4167061051137655,0.0007632557669947637
XRPUSDT,context_change,15,2026-06-03 01:30:00+00:00,short,asia,1.2196,1.23,1.1926,0.8527386028205941,2.2138406034765428,2.5961538461538467,2.5961538461538467,0.0703615384615387,0.2345384615384623,2.525792307692308,2.3616153846153844,2.9807692307692326,-0.6730769230769152,9,target,trend,directional,no_shock,normal,4.224980605120233,30.890971940974925,15.903801396431284,25.756400310317947,aligned,flat,opposed,False,1.2218746140626076,1.2204311079267445,0.0024982102996429223
XRPUSDT,context_change,15,2026-06-03 02:00:00+00:00,short,asia,1.2202,1.2312,1.1926,0.9014915587608687,2.2619242747090516,2.5090909090908675,2.5090909090908675,0.0665563636363629,0.22185454545454303,2.4425345454545044,2.2872363636363247,2.8727272727272277,-0.25454545454546407,7,target,trend,directional,no_shock,normal,4.144171779141085,31.48113528513174,15.720858895705431,21.932515337423197,aligned,flat,opposed,False,1.2218712578256454,1.2206141387824334,0.0016489341319363415
XRPUSDT,context_change,15,2026-06-04 06:45:00+00:00,short,asia,1.1887,1.1997,1.1667000000000003,0.9253806679565827,1.8507613359131654,2.0,2.0,0.06483818181818242,0.21612727272727475,1.9351618181818175,1.7838727272727253,2.5181818181818465,-0.07272727272726538,5,target,weak_or_range,range,no_shock,normal,4.017825311942949,13.286953650062705,18.89483065953639,21.212121212120998,aligned,opposed,aligned,False,1.182707074441448,1.1940830752887759,-0.0012424812945508457
XRPUSDT,context_change,15,2026-06-06 01:30:00+00:00,short,asia,1.1034,1.1136,1.083,0.9244154431756378,1.8488308863512757,2.0,2.0,0.06490588235294126,0.2163529411764709,1.9350941176470586,1.7836470588235291,2.0098039215686265,-0.3137254901960878,8,target,transition,transition,no_shock,normal,3.4730354391371367,21.596352756352196,19.183359013867438,29.275808936825758,aligned,flat,opposed,False,1.105854111229175,1.1046594281630029,0.0014377265122047511
XRPUSDT,context_change,15,2026-06-06 06:45:00+00:00,short,asia,1.0821,1.0908,1.049,0.803992237316323,3.0588670178357016,3.8045977011494707,-1.0,0.07462758620689716,0.2487586206896572,-1.0746275862068972,-1.2487586206896573,0.13793103448277005,-1.4022988505747227,1,stop,trend,directional,no_shock,normal,4.058409951325041,35.633358342649395,24.175229853975186,26.06814494321264,aligned,flat,opposed,False,1.082498633096501,1.0855708957225243,0.0026681634524419184
XRPUSDT,context_change,15,2026-06-23 02:00:00+00:00,short,asia,1.1262,1.1333,1.1120000000000003,0.6304386432249941,1.2608772864499882,2.0,2.0,0.09517183098591704,0.31723943661972354,1.904828169014083,1.6827605633802765,2.098591549295828,-0.5352112676056149,16,target,trend,directional,no_shock,normal,3.2650176678445066,27.766089589763386,11.837455830389008,19.787985865724245,aligned,aligned,flat,False,1.1286009055954014,1.1294556272463245,-0.0006771929901536744
DOGEUSDT,context_change,15,2026-05-06 05:00:00+00:00,long,asia,0.1153,0.11442,0.11706000000000001,0.7632263660017397,1.5264527320034793,2.0,2.0,0.07861363636363584,0.2620454545454528,1.9213863636363642,1.737954545454547,2.193181818181805,-0.8749999999999862,9,target,trend,directional,no_shock,normal,3.089874857792935,26.44749074522556,23.43572241183196,16.26848691695105,aligned,flat,flat,False,0.11500928112119883,0.11510207417012702,0.00010295869839573035
DOGEUSDT,context_change,15,2026-05-13 04:00:00+00:00,long,asia,0.11141,0.1108,0.11263,0.5475271519612238,1.0950543039224476,2.0,2.0,0.10958360655737713,0.3652786885245905,1.8904163934426228,1.6347213114754096,2.3114754098360817,-0.2622950819672027,2,target,strong_trend,directional,no_shock,normal,4.30592105263158,47.839166443634724,34.37499999999998,10.032894736842344,aligned,aligned,flat,False,0.1111726191067393,0.11098761568695448,0.00030257784695737755
DOGEUSDT,context_change,15,2026-05-26 00:30:00+00:00,short,asia,0.10118,0.10225,0.09904000000000003,1.0575212492587345,2.115042498517469,2.0,-1.0,0.05673644859813149,0.189121495327105,-1.0567364485981314,-1.189121495327105,0.7476635514018862,-1.2523364485981396,40,stop,strong_trend,directional,no_shock,normal,3.9904988123515803,83.19344211446287,7.125890736342026,28.028503562945808,aligned,aligned,flat,False,0.10158315141964659,0.10215454890149472,-0.0002494298498515596
DOGEUSDT,context_change,15,2026-06-04 00:00:00+00:00,short,asia,0.0917,0.09234,0.09042,0.6979280261723028,1.3958560523446055,2.0,2.0,0.08596874999999977,0.2865624999999993,1.9140312500000003,1.7134375000000008,2.921875000000009,-0.15625000000000405,1,target,trend,directional,no_shock,normal,3.9979079497907954,25.130686305404566,18.41004184100419,26.046025104602613,aligned,flat,flat,False,0.09162333333333333,0.09200983692895957,-0.0002983125434991296
DOGEUSDT,context_change,15,2026-06-04 05:00:00+00:00,short,asia,0.08987,0.09155,0.08651,1.8693668632469134,3.7387337264938267,2.0,2.0,0.032096428571428554,0.10698809523809519,1.9679035714285715,1.8930119047619047,2.1964285714285694,-0.6309523809523755,86,target,strong_trend,directional,no_shock,expanded,5.908629441624349,52.10567869797958,21.46482958665695,29.36910804931097,aligned,flat,flat,False,0.0895350052444835,0.09063288122612793,0.00010359038263660358
DOGEUSDT,context_change,15,2026-06-04 06:45:00+00:00,short,asia,0.08977,0.09093,0.08745000000000001,1.2921911551743281,2.5843823103486563,2.0,2.0,0.04643275862068987,0.15477586206896626,1.9535672413793101,1.8452241379310337,2.3706896551724275,-0.07758620689654595,10,target,transition,transition,no_shock,normal,3.6747967479674846,24.63375014792336,20.78977932636461,22.764227642276367,aligned,flat,flat,False,0.0896039522945444,0.09041604763109426,-0.00011261453925939802
DOGEUSDT,context_change,15,2026-06-05 01:30:00+00:00,short,asia,0.08796,0.08854,0.0868,0.6593906321054993,1.3187812642109986,2.0,2.0,0.09099310344827628,0.3033103448275877,1.9090068965517237,1.6966896551724124,2.0344827586207,-0.10344827586207722,3,target,strong_trend,directional,no_shock,normal,2.6728586171310518,44.47838464712114,18.57585139318883,26.41898864809062,aligned,flat,flat,False,0.08790646425180275,0.08814123237915047,-0.00015064217979517125
DOGEUSDT,context_change,15,2026-06-06 06:45:00+00:00,short,asia,0.08033,0.08148,0.07761,1.431594671978088,3.386032615461223,2.3652173913043515,-1.0,0.041911304347826146,0.13970434782608718,-1.041911304347826,-1.139704347826087,0.12173913043478386,-1.0086956521739217,2,stop,strong_trend,directional,no_shock,normal,4.0291777188328854,44.95333833357305,20.358090185676403,24.867374005304953,aligned,flat,flat,False,0.08013445313910986,0.08054679393137097,0.00011698713695867946
DOGEUSDT,context_change,15,2026-06-25 04:00:00+00:00,short,asia,0.07596,0.07642,0.07504,0.605581885202741,1.211163770405482,2.0,-1.0,0.09907826086956477,0.3302608695652159,-1.0990782608695648,-1.3302608695652158,0.45652173913043675,-1.7391304347825904,3,stop,trend,directional,no_shock,normal,2.382089552238826,39.38198075200118,5.970149253731554,13.731343283581829,aligned,aligned,flat,False,0.07615293039169398,0.07599287016511426,-9.325645039526265e-07
DOGEUSDT,context_change,15,2026-07-06 00:45:00+00:00,long,asia,0.07808,0.07717,0.07989999999999998,1.1654713114754025,2.330942622950805,2.0,-1.0,0.051481318681319006,0.1716043956043967,-1.051481318681319,-1.1716043956043967,0.17582417582418505,-1.0109890109890067,10,stop,trend,directional,no_shock,normal,3.768479776847982,37.9873652541911,32.21757322175743,19.38633193863304,aligned,aligned,flat,False,0.07766644507539788,0.07777717446066237,-1.4517979978992401e-05
DOGEUSDT,context_change,15,2026-07-08 00:00:00+00:00,short,asia,0.07426,0.07469,0.0734,0.5790465930514406,1.1580931861028811,2.0,2.0,0.10361860465116284,0.3453953488372095,1.896381395348837,1.6546046511627905,3.5348837209302513,-0.3953488372092783,6,target,strong_trend,directional,no_shock,normal,4.413793103448186,43.38439345302695,17.980295566502452,32.01970443349704,aligned,flat,flat,False,0.07423666666666667,0.07439687701856422,-6.022678860366504e-05
BNBUSDT,context_change,15,2026-04-22 02:00:00+00:00,long,asia,635.28,628.96,647.9199999999998,0.9948369223019671,1.9896738446039341,2.0,2.0,0.06031139240506389,0.2010379746835463,1.939688607594936,1.7989620253164538,3.1028481012658564,-0.001582278481011235,46,target,strong_trend,directional,no_shock,normal,4.7985568250150425,41.66077883053321,31.9302465423927,6.313890559229438,aligned,aligned,aligned,False,633.2099925605281,631.8468673432898,0.7881348182480679
BNBUSDT,context_change,15,2026-05-13 00:30:00+00:00,long,asia,668.33,664.93,675.1300000000002,0.5087307168614443,1.0174614337228887,2.0,2.0,0.11794058823529095,0.3931352941176366,1.8820594117647091,1.6068647058823635,2.6176470588234526,-0.32941176470587485,2,target,strong_trend,directional,no_shock,normal,2.4564564564564333,51.048236298524465,30.158730158730013,16.38781638781632,aligned,aligned,aligned,False,666.780789916842,665.2559004621993,0.7778065088225503
BNBUSDT,context_change,15,2026-05-18 04:00:00+00:00,short,asia,644.82,648.68,637.1000000000003,0.5986166682174715,1.197233336434943,2.0,2.0,0.10023108808290415,0.3341036269430139,1.899768911917096,1.6658963730569862,2.2538860103627645,-0.24352331606216715,41,target,strong_trend,directional,no_shock,normal,3.5269681742043435,62.31697824652504,14.639865996649919,22.546063651591332,aligned,aligned,aligned,False,645.9040252092072,646.7641972407105,-1.372910857426291
BNBUSDT,context_change,15,2026-05-25 05:00:00+00:00,long,asia,660.63,656.23,669.43,0.6660309098890419,1.3320618197780838,2.0,2.0,0.09008590909090955,0.3002863636363652,1.9099140909090904,1.6997136363636347,2.031818181818205,-0.24090909090907975,29,target,weak_or_range,range,no_shock,normal,2.660800703915572,16.773128372296494,22.30532336119647,17.597888253410165,aligned,aligned,aligned,False,658.6393210422775,658.0331902193417,0.7118993391895856
BNBUSDT,context_change,15,2026-06-04 00:00:00+00:00,short,asia,624.16,629.3,613.88,0.8235067931299646,1.647013586259929,2.0,2.0,0.07285914396887178,0.2428638132295726,1.9271408560311283,1.7571361867704274,2.2120622568093453,-0.14785992217898694,2,target,weak_or_range,range,no_shock,normal,3.886896551724089,14.66770882956691,23.073891625615452,28.847290640394093,aligned,flat,aligned,False,623.2933333333335,625.6683007538591,-1.6843206932385328
BNBUSDT,context_change,15,2026-06-04 04:45:00+00:00,short,asia,614.97,621.74,601.4300000000001,1.1008667089451487,2.2017334178902974,2.0,2.0,0.0545025110782867,0.18167503692762235,1.9454974889217134,1.8183249630723777,2.0457902511078374,-0.0,2,target,strong_trend,directional,no_shock,expanded,5.318851074100888,47.900180951031075,22.411296162201328,34.021240646874254,aligned,opposed,opposed,False,610.2087915590076,616.3889230644852,0.970676279901113
BNBUSDT,context_change,15,2026-06-06 04:00:00+00:00,short,asia,567.54,579.46,543.6999999999998,2.1002924903971656,4.200584980794331,2.0,-1.0,0.02856744966442935,0.09522483221476451,-1.0285674496644293,-1.0952248322147644,0.6325503355704629,-1.0293624161073747,8,stop,transition,transition,no_shock,normal,3.2602267126663387,18.19926024106202,11.927057663874276,19.196648595367506,aligned,aligned,aligned,False,575.2867702098475,574.7302331293643,-1.4382912278082358
BNBUSDT,context_change,15,2026-07-06 00:30:00+00:00,long,asia,591.04,585.88,601.3599999999999,0.873037357877634,1.746074715755268,2.0,-1.0,0.06872558139534925,0.22908527131783088,-1.0687255813953493,-1.2290852713178309,0.4922480620155219,-1.0426356589147343,8,stop,weak_or_range,range,no_shock,normal,3.52661596958175,17.813501203191006,23.54245880861858,18.694550063371185,aligned,aligned,aligned,False,589.6393732802359,589.8102538811615,0.10457630301186782
